VoterId,ElectionDate,ElectionDescription,VotingMethod
2203179,11/04/1997,SCHOOL BOARD ELECTION,P
2203179,09/10/1996,STATE PRIMARY ELECTION,P
2203179,11/04/1997,MUNICIPAL GENERAL,P
2233934,11/05/1996,STATE GENERAL,P
2243291,11/05/1996,STATE GENERAL,P
2243291,11/08/1994,STATE GENERAL,P
2243291,11/08/1994,SCHOOL BOARD ELECTION,P
2243291,12/31/1994,SPECIAL ELECTION,P
2243291,11/07/2000,STATE GENERAL,P
2243291,11/03/1998,STATE GENERAL,P
2243291,11/04/1997,SCHOOL BOARD ELECTION,P
2220567,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
2283838,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
2267104,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
2214527,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
2223105,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
2226801,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
2251210,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
2233747,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
2224874,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
2239121,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
2267554,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
2222809,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
2250371,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
2267339,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
2276250,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
2284747,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
2266847,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
2295243,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
2201001,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
2289832,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
2245963,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
2251109,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
2299465,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
2244468,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
