VoterId,ElectionDate,ElectionDescription,VotingMethod
2178709,11/02/2021,11/02/2021 - SCHOOL DISTRICT GENERAL,P
2178709,11/08/2022,11/08/2022 - STATE GENERAL,A
2178709,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
2178709,09/10/2002,09-10-02 STATE PRIMARY,P
2178709,11/02/2004,11/02/2004 - STATE GENERAL,P
2178709,11/07/2006,11/07/2006 - STATE GENERAL,P
2178709,11/04/2008,11/04/2008 - STATE GENERAL,P
2178709,11/04/2014,11/04/2014 - STATE GENERAL,P
2178709,11/08/2016,11/08/2016 - STATE GENERAL,A
2178709,11/07/2017,11/07/2017 - SCHOOL DISTRICT GENERAL,A
2178709,11/03/2020,11/03/2020 - STATE GENERAL,P
2123943,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
2183615,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
2199531,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
2171051,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
2147661,11/04/2003,11/04/2003 GENERAL ELECTION,P
2147661,11/02/2004,11/02/2004 - STATE GENERAL,P
2147661,09/12/2006,09/12/2006 - STATE PRIMARY,P
2147661,11/07/2006,11/07/2006 - STATE GENERAL,P
2144461,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
2153430,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
2188483,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
2171097,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
2190997,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
2194523,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
2118115,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
2124648,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
2122865,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
2126034,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
2181578,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
2146746,11/04/2003,11/04/2003 GENERAL ELECTION,P
2146746,11/02/2004,11/02/2004 - STATE GENERAL,P
2146746,09/12/2006,09/12/2006 - STATE PRIMARY,P
2146746,11/07/2006,11/07/2006 - STATE GENERAL,P
2146746,09/12/2000,STATE PRIMARY ELECTION,P
2146746,11/07/2000,STATE GENERAL,P
2146746,12/31/1999,SPECIAL ELECTION,P
2146746,09/15/1998,STATE PRIMARY ELECTION,P
2146746,11/03/1998,STATE GENERAL,P
2146746,11/04/1997,MUNICIPAL GENERAL,P
2146746,12/31/1997,SPECIAL ELECTION,A
2146746,11/05/1996,STATE GENERAL,P
2146746,09/13/1994,STATE PRIMARY ELECTION,P
2146746,09/09/2008,09/09/2008 - STATE PRIMARY,P
2146746,11/04/2008,11/04/2008 - STATE GENERAL,P
2118919,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
2146746,11/08/1994,STATE GENERAL,P
2146746,09/10/2002,09-10-02 STATE PRIMARY,P
2146746,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
2183864,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
2132108,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
2145802,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
2161027,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
2186063,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
2125690,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
2169777,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
2170386,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
2107442,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
2163779,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
2191888,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
2171047,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
2199072,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
2120205,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
2185601,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
2165270,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
2166473,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
2147661,09/12/2000,STATE PRIMARY ELECTION,P
2147661,11/07/2000,STATE GENERAL,P
2147661,12/31/1999,SPECIAL ELECTION,P
2147661,09/15/1998,STATE PRIMARY ELECTION,P
2147661,11/03/1998,STATE GENERAL,P
2147661,11/04/1997,MUNICIPAL GENERAL,P
2147661,12/31/1997,SPECIAL ELECTION,A
2147661,11/05/1996,STATE GENERAL,P
2147661,09/13/1994,STATE PRIMARY ELECTION,P
2147661,11/08/1994,STATE GENERAL,P
2147661,11/04/2008,11/04/2008 - STATE GENERAL,P
2177042,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
2184873,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
2174401,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,A
2147661,09/10/2002,09-10-02 STATE PRIMARY,P
2147661,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
2118220,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
2149117,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
2150062,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
2197521,11/07/2000,STATE GENERAL,P
2197521,11/02/1999,MUNICIPAL GENERAL,P
2197521,09/15/1998,STATE PRIMARY ELECTION,P
2197521,11/03/1998,STATE GENERAL,P
2197521,09/09/1997,MUNICIPAL PRIMARY,P
2197521,11/04/1997,MUNICIPAL GENERAL,P
2197521,11/05/1996,STATE GENERAL,P
2197521,11/07/1995,MUNICIPAL GENERAL,P
2197521,09/13/1994,STATE PRIMARY ELECTION,P
2197521,11/08/1994,STATE GENERAL,P
2197521,09/14/1993,MUNICIPAL PRIMARY,P
2197521,11/02/1993,MUNICIPAL GENERAL,P
2168190,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 2687 - HOWARD LAKE-WAVERLY-WINSTED,P
2146489,02/29/2024,02/29/2024 - SPEC PRI LEG DIST 27B,P
2114452,11/03/1998,STATE GENERAL,P
2119783,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
2196299,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
2127429,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
2197521,09/14/2004,09/14/2004 - STATE PRIMARY,P
2197521,11/02/2004,11/02/2004 - STATE GENERAL,P
2197521,09/11/2001,PRIMARY 2001-FINAL,P
2197521,11/06/2001,2001 GENERAL ELECTION,P
2124938,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
2197521,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
2160105,09/12/2000,STATE PRIMARY ELECTION,P
2160105,11/07/2000,STATE GENERAL,P
2160105,11/02/1999,MUNICIPAL GENERAL,P
2160105,09/15/1998,STATE PRIMARY ELECTION,P
2160105,11/03/1998,STATE GENERAL,A
2160105,11/04/1997,MUNICIPAL GENERAL,P
2160105,09/10/1996,STATE PRIMARY ELECTION,P
2160105,11/05/1996,STATE GENERAL,A
2160105,11/05/1996,SCHOOL BOARD ELECTION,P
2160105,09/12/1995,MUNICIPAL PRIMARY,P
2160105,11/08/1994,STATE GENERAL,P
2160105,11/08/1994,SCHOOL BOARD ELECTION,P
2160105,11/02/1993,MUNICIPAL GENERAL,P
2160105,11/02/1993,SCHOOL BOARD ELECTION,P
2160105,11/06/2001,2001 GENERAL ELECTION,P
2160105,09/10/2002,09-10-02 STATE PRIMARY,P
2160105,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
2160105,09/09/2003,09/09/2003 PRIMARY ELECTION,P
2160105,04/20/2004,04/20/2004 CITY OF ROSEVILLE SPECIAL ELECTION,P
2160105,11/02/2004,11/02/2004 - STATE GENERAL,P
2197521,09/13/2005,09/13/2005 - MUNICIPAL PRIMARY,P
2197521,11/08/2005,11/08/2005 - MUNICIPAL GENERAL,P
2197521,09/12/2006,09/12/2006 - STATE PRIMARY,P
2197521,11/04/2003,11/04/2003 GENERAL ELECTION,P
2197521,11/04/2008,11/04/2008 - STATE GENERAL,P
2197521,11/07/2006,11/07/2006 - STATE GENERAL,P
2197521,11/08/2011,11/08/2011 - MUNICIPAL GENERAL,P
2197521,11/06/2012,11/06/2012 - STATE GENERAL,P
2197521,08/09/2016,08/09/2016 - STATE PRIMARY,P
2197521,09/09/2008,09/09/2008 - STATE PRIMARY,P
2114452,08/10/2010,08/10/2010 - STATE PRIMARY,P
2197521,08/11/2020,08/11/2020 - STATE PRIMARY,P
2197521,11/03/2020,11/03/2020 - STATE GENERAL,P
2178677,11/02/2004,11/02/2004 - STATE GENERAL,P
2108146,02/11/2025,02/11/2025 - SD SPEC ELECT ISD 47 - SAUK RAPIDS-RICE,P
2160105,09/13/2005,09/13/2005 - MUNICIPAL PRIMARY,A
2160105,11/08/2005,11/08/2005 - MUNICIPAL GENERAL,A
2160105,09/12/2006,09/12/2006 - STATE PRIMARY,P
2160105,11/07/2006,11/07/2006 - STATE GENERAL,P
2160105,09/11/2007,09/11/2007 - SCHOOL DISTRICT PRIMARY,P
2160105,11/06/2007,11/06/2007 - SCHOOL DISTRICT GENERAL,P
2160105,11/04/2008,11/04/2008 - STATE GENERAL,P
2160105,08/10/2010,08/10/2010 - STATE PRIMARY,P
2160105,11/02/2010,11/02/2010 - STATE GENERAL,A
2160105,08/14/2012,08/14/2012 - STATE PRIMARY,P
2160105,11/06/2012,11/06/2012 - STATE GENERAL,A
2160105,08/12/2014,08/12/2014 - STATE PRIMARY,P
2160105,11/04/2014,11/04/2014 - STATE GENERAL,P
2160105,11/08/2016,11/08/2016 - STATE GENERAL,A
