VoterId,ElectionDate,ElectionDescription,VotingMethod
972724,11/03/1998,STATE GENERAL,P
972724,11/05/1996,SCHOOL BOARD ELECTION,P
972724,11/07/1995,SCHOOL BOARD ELECTION,A
972724,09/13/1994,STATE PRIMARY ELECTION,P
972724,11/08/1994,STATE GENERAL,P
920930,09/13/1994,STATE PRIMARY ELECTION,P
920163,11/07/2000,STATE GENERAL,A
920163,09/15/1998,STATE PRIMARY ELECTION,P
920163,11/03/1998,STATE GENERAL,A
920163,09/09/1997,MUNICIPAL PRIMARY,P
920163,09/10/1996,STATE PRIMARY ELECTION,P
920163,11/05/1996,STATE GENERAL,P
920163,09/13/1994,STATE PRIMARY ELECTION,P
920930,11/07/2000,STATE GENERAL,A
920930,11/03/1998,STATE GENERAL,A
920930,09/09/1997,MUNICIPAL PRIMARY,P
920930,11/04/1997,MUNICIPAL GENERAL,P
920930,09/10/1996,STATE PRIMARY ELECTION,P
920930,11/05/1996,STATE GENERAL,P
913161,11/05/2024,11/05/2024 - STATE GENERAL,P
972724,11/07/2006,11/07/2006 - STATE GENERAL,P
972724,11/02/2004,11/02/2004 - STATE GENERAL,P
972004,11/05/2024,11/05/2024 - STATE GENERAL,P
972724,11/04/2008,11/04/2008 - STATE GENERAL,P
900281,11/07/2000,STATE GENERAL,P
900281,11/05/1996,STATE GENERAL,P
900281,11/04/2008,11/04/2008 - STATE GENERAL,P
900281,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
900281,11/06/2012,11/06/2012 - STATE GENERAL,P
900281,11/08/2016,11/08/2016 - STATE GENERAL,P
938124,03/11/2025,03/11/2025 - TOWNSHIP ELECTION,A
953700,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
900281,11/02/2004,11/02/2004 - STATE GENERAL,P
935928,03/11/2025,03/11/2025 - TOWNSHIP ELECTION,A
937738,11/03/1998,STATE GENERAL,P
960779,03/11/2025,03/11/2025 - TOWNSHIP ELECTION,P
972724,11/02/2010,11/02/2010 - STATE GENERAL,P
972724,11/06/2012,11/06/2012 - STATE GENERAL,P
967340,03/11/2025,03/11/2025 - TOWNSHIP ELECTION,P
955632,03/11/2025,03/11/2025 - TOWNSHIP ELECTION,P
958372,03/11/2025,03/11/2025 - TOWNSHIP ELECTION,P
959053,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
968603,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
926278,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 2687 - HOWARD LAKE-WAVERLY-WINSTED,P
967061,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 2687 - HOWARD LAKE-WAVERLY-WINSTED,P
991162,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
970684,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
975369,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
978320,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
986409,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
945920,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 2687 - HOWARD LAKE-WAVERLY-WINSTED,P
949118,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 2687 - HOWARD LAKE-WAVERLY-WINSTED,P
957978,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 2687 - HOWARD LAKE-WAVERLY-WINSTED,P
957979,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 2687 - HOWARD LAKE-WAVERLY-WINSTED,A
913370,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
913917,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
987250,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
957978,03/11/2025,03/11/2025 - TOWNSHIP ELECTION,P
924559,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
929851,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,A
951718,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
973369,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
976989,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
991161,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
992616,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
972522,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
959054,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
970931,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
975550,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
939161,11/02/2004,11/02/2004 - STATE GENERAL,P
939161,11/07/2006,11/07/2006 - STATE GENERAL,P
939161,11/06/2007,11/06/2007 - SCHOOL DISTRICT GENERAL,P
939161,11/04/2008,11/04/2008 - STATE GENERAL,P
939161,11/02/2010,11/02/2010 - STATE GENERAL,P
913478,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
976607,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
943984,02/29/2024,02/29/2024 - SPEC PRI LEG DIST 27B,P
939161,04/30/2011,04/30/2011 - SPEC ELECT CITYWIDE BROOKLYN PARK,P
939161,11/06/2012,11/06/2012 - STATE GENERAL,P
939161,11/04/2014,11/04/2014 - STATE GENERAL,P
939161,11/08/2016,11/08/2016 - STATE GENERAL,P
939161,11/06/2018,11/06/2018 - STATE GENERAL,P
939161,11/03/2020,11/03/2020 - STATE GENERAL,P
939161,11/08/2022,11/08/2022 - STATE GENERAL,P
939161,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
922895,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 2687 - HOWARD LAKE-WAVERLY-WINSTED,P
910561,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
965819,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
