VoterId,ElectionDate,ElectionDescription,VotingMethod
5492158,11/08/2016,11/08/2016 - STATE GENERAL,A
5492158,11/06/2018,11/06/2018 - STATE GENERAL,A
5492158,11/03/2020,11/03/2020 - STATE GENERAL,A
5477848,02/11/2025,02/11/2025 - SD SPEC ELECT ISD 748 - SARTELL-ST. STEPHEN,P
5478023,02/11/2025,02/11/2025 - SD SPEC ELECT ISD 748 - SARTELL-ST. STEPHEN,P
5461525,02/11/2025,02/11/2025 - SD SPEC ELECT ISD 47 - SAUK RAPIDS-RICE,P
5494825,11/08/2016,11/08/2016 - STATE GENERAL,P
5421660,03/11/2025,03/11/2025 - TOWNSHIP ELECTION,P
5487158,03/11/2025,03/11/2025 - TOWNSHIP ELECTION,P
5451284,11/08/2016,11/08/2016 - STATE GENERAL,P
5413187,11/08/2016,11/08/2016 - STATE GENERAL,P
5472698,11/03/2020,11/03/2020 - STATE GENERAL,A
5472698,11/06/2018,11/06/2018 - STATE GENERAL,A
5403878,11/08/2016,11/08/2016 - STATE GENERAL,P
5414893,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 15 - ST. FRANCIS AREA,P
5412996,11/08/2016,11/08/2016 - STATE GENERAL,P
5472698,11/08/2016,11/08/2016 - STATE GENERAL,P
5461366,11/08/2016,11/08/2016 - STATE GENERAL,P
5494704,11/08/2016,11/08/2016 - STATE GENERAL,P
5417176,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 15 - ST. FRANCIS AREA,P
5405433,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 15 - ST. FRANCIS AREA,P
5408433,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,A
5472698,11/05/2024,11/05/2024 - STATE GENERAL,A
5426957,11/08/2016,11/08/2016 - STATE GENERAL,P
5426957,11/06/2018,11/06/2018 - STATE GENERAL,P
5454311,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
5496325,03/11/2025,03/11/2025 - TOWNSHIP ELECTION,P
5496335,03/11/2025,03/11/2025 - TOWNSHIP ELECTION,P
5470315,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
