VoterId,ElectionDate,ElectionDescription,VotingMethod
5976038,11/03/2020,11/03/2020 - STATE GENERAL,A
5965412,11/03/2020,11/03/2020 - STATE GENERAL,P
5950291,11/03/2020,11/03/2020 - STATE GENERAL,A
5934561,11/08/2022,11/08/2022 - STATE GENERAL,P
5939229,11/05/2024,11/05/2024 - STATE GENERAL,P
5999952,11/03/2020,11/03/2020 - STATE GENERAL,A
5934561,11/03/2020,11/03/2020 - STATE GENERAL,P
5999596,11/03/2020,11/03/2020 - STATE GENERAL,P
5952875,11/03/2020,11/03/2020 - STATE GENERAL,P
5956694,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
5902899,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
5912802,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
5912802,11/03/2020,11/03/2020 - STATE GENERAL,A
5932221,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
5985166,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
5932852,11/05/2024,11/05/2024 - STATE GENERAL,P
5924710,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
5912802,11/08/2022,11/08/2022 - STATE GENERAL,P
5959688,11/05/2024,11/05/2024 - STATE GENERAL,P
5945012,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
5911296,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
5999952,11/08/2022,11/08/2022 - STATE GENERAL,P
5907818,11/03/2020,11/03/2020 - STATE GENERAL,A
5934643,11/03/2020,11/03/2020 - STATE GENERAL,P
5938352,11/05/2024,11/05/2024 - STATE GENERAL,P
5975209,11/05/2024,11/05/2024 - STATE GENERAL,P
5927739,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 194 - LAKEVILLE,P
5951763,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 194 - LAKEVILLE,P
5964940,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 194 - LAKEVILLE,P
5985292,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
5952885,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 194 - LAKEVILLE,P
5912068,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 194 - LAKEVILLE,A
5988159,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 721 - NEW PRAGUE AREA,P
5907567,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 721 - NEW PRAGUE AREA,P
5976497,11/05/2024,11/05/2024 - STATE GENERAL,P
5981454,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 721 - NEW PRAGUE AREA,P
5932321,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 194 - LAKEVILLE,P
5954782,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 194 - LAKEVILLE,P
5961736,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 721 - NEW PRAGUE AREA,P
5995370,11/08/2022,11/08/2022 - STATE GENERAL,P
5933294,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 721 - NEW PRAGUE AREA,P
5936772,11/03/2020,11/03/2020 - STATE GENERAL,A
5921391,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 721 - NEW PRAGUE AREA,P
5992252,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 721 - NEW PRAGUE AREA,P
5953039,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 721 - NEW PRAGUE AREA,P
5979226,11/03/2020,11/03/2020 - STATE GENERAL,P
5924166,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 721 - NEW PRAGUE AREA,P
5951835,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 721 - NEW PRAGUE AREA,P
5939069,11/03/2020,11/03/2020 - STATE GENERAL,P
5936773,11/03/2020,11/03/2020 - STATE GENERAL,A
5968493,11/03/2020,11/03/2020 - STATE GENERAL,P
5995370,11/03/2020,11/03/2020 - STATE GENERAL,A
5912227,11/05/2024,11/05/2024 - STATE GENERAL,A
5939137,11/03/2020,11/03/2020 - STATE GENERAL,P
5974953,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
5992153,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 721 - NEW PRAGUE AREA,P
5994877,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 721 - NEW PRAGUE AREA,P
5900176,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
5918786,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,A
5924653,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
5998595,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,A
5915284,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
5907074,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
5909950,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
5955876,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,A
