VoterId,ElectionDate,ElectionDescription,VotingMethod
356695,11/06/2001,2001 ANOKA GENERAL ELECTION,P
356695,11/05/2002,11-05-2002 STATE GENERAL ELECTION,P
356695,11/02/2004,11/02/2004 - STATE GENERAL,P
356695,11/06/2007,11/06/2007 - SCHOOL DISTRICT GENERAL,P
356695,11/08/2011,11/08/2011 - SCHOOL DISTRICT GENERAL,P
356695,11/06/2012,11/06/2012 - STATE GENERAL,P
378223,11/07/2006,11/07/2006 - STATE GENERAL,P
378223,11/04/2008,11/04/2008 - STATE GENERAL,P
346011,11/02/2004,11/02/2004 - STATE GENERAL,A
346011,11/07/2006,11/07/2006 - STATE GENERAL,P
346011,11/04/2008,11/04/2008 - STATE GENERAL,P
346011,08/14/2012,08/14/2012 - STATE PRIMARY,P
346011,11/06/2012,11/06/2012 - STATE GENERAL,P
346011,08/09/2016,08/09/2016 - STATE PRIMARY,P
346011,11/08/2016,11/08/2016 - STATE GENERAL,A
346011,11/06/2018,11/06/2018 - STATE GENERAL,P
346011,11/03/2020,11/03/2020 - STATE GENERAL,A
318632,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 721 - NEW PRAGUE AREA,P
381115,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 721 - NEW PRAGUE AREA,A
318727,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 721 - NEW PRAGUE AREA,P
317294,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 721 - NEW PRAGUE AREA,P
315304,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 721 - NEW PRAGUE AREA,P
317382,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 721 - NEW PRAGUE AREA,P
396425,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 194 - LAKEVILLE,P
368415,11/05/2024,11/05/2024 - STATE GENERAL,A
301242,11/07/2006,11/07/2006 - STATE GENERAL,P
301242,11/04/2008,11/04/2008 - STATE GENERAL,P
347503,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
301242,11/02/2004,11/02/2004 - STATE GENERAL,P
302723,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
345814,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
377819,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
378504,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
388749,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
351583,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
301242,11/02/2010,11/02/2010 - STATE GENERAL,P
378491,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
397183,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,A
383649,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 721 - NEW PRAGUE AREA,P
332457,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
356491,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
368807,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
395781,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,A
389483,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
366043,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
309897,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,A
345813,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
307846,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
332003,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
337904,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
334630,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,A
356785,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,A
399369,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
379656,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
302309,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
323191,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
328314,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
399370,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
316370,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
354600,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
357467,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,A
330016,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
337905,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
357809,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
368864,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
368415,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
391734,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
395264,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
368877,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
324688,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,A
375670,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
383099,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,A
362293,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,A
334485,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
306056,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
370316,11/05/2024,11/05/2024 - STATE GENERAL,A
365704,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
363598,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
316662,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
305067,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
387053,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
316380,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
344655,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
357895,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
317148,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
383866,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,A
372337,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
326126,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
328273,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
382587,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
301152,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
303458,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,A
