VoterId,ElectionDate,ElectionDescription,VotingMethod
5544463,11/03/2020,11/03/2020 - STATE GENERAL,P
5544463,08/11/2020,08/11/2020 - STATE PRIMARY,P
5559768,08/11/2020,08/11/2020 - STATE PRIMARY,A
5559768,11/03/2020,11/03/2020 - STATE GENERAL,A
5502706,11/05/2024,11/05/2024 - STATE GENERAL,P
5559768,11/06/2018,11/06/2018 - STATE GENERAL,P
5544463,11/06/2018,11/06/2018 - STATE GENERAL,P
5534342,08/14/2018,08/14/2018 - STATE PRIMARY,P
5534342,11/06/2018,11/06/2018 - STATE GENERAL,A
5544463,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 721 - NEW PRAGUE AREA,P
5544463,11/08/2022,11/08/2022 - STATE GENERAL,P
5583122,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
5586268,11/06/2018,11/06/2018 - STATE GENERAL,P
5534343,08/14/2018,08/14/2018 - STATE PRIMARY,P
5534343,11/06/2018,11/06/2018 - STATE GENERAL,A
5500577,11/06/2018,11/06/2018 - STATE GENERAL,P
5500577,03/03/2020,03/03/2020 - PRESIDENTIAL PRIMARY,P
5500577,08/11/2020,08/11/2020 - STATE PRIMARY,A
5500577,11/03/2020,11/03/2020 - STATE GENERAL,A
5537167,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
5586418,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
5589152,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
5530641,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
5523728,11/06/2018,11/06/2018 - STATE GENERAL,P
5577744,08/14/2018,08/14/2018 - STATE PRIMARY,P
5577744,11/06/2018,11/06/2018 - STATE GENERAL,P
5526804,11/07/2017,11/07/2017 - SCHOOL DISTRICT GENERAL,P
5550236,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
5529989,11/07/2017,11/07/2017 - SD SPEC ELECT ISD 721 - NEW PRAGUE AREA,P
5572286,08/14/2018,08/14/2018 - STATE PRIMARY,P
5538575,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
5542429,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
5557679,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
5559143,08/14/2018,08/14/2018 - STATE PRIMARY,P
5559143,11/06/2018,11/06/2018 - STATE GENERAL,P
5559143,03/03/2020,03/03/2020 - PRESIDENTIAL PRIMARY,P
5559143,08/11/2020,08/11/2020 - STATE PRIMARY,A
5574721,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
5568865,11/05/2024,11/05/2024 - STATE GENERAL,A
5572266,11/06/2018,11/06/2018 - STATE GENERAL,P
5519785,08/14/2018,08/14/2018 - STATE PRIMARY,A
5519785,11/06/2018,11/06/2018 - STATE GENERAL,A
5589248,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
5550427,11/06/2018,11/06/2018 - STATE GENERAL,A
5598195,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
5501917,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
5519785,11/07/2017,11/07/2017 - SD SPEC ELECT ISD 194 - LAKEVILLE,P
5572286,11/06/2018,11/06/2018 - STATE GENERAL,A
5572286,03/03/2020,03/03/2020 - PRESIDENTIAL PRIMARY,A
5572286,08/11/2020,08/11/2020 - STATE PRIMARY,P
5572286,11/03/2020,11/03/2020 - STATE GENERAL,P
5550427,03/03/2020,03/03/2020 - PRESIDENTIAL PRIMARY,P
5550427,11/03/2020,11/03/2020 - STATE GENERAL,P
5519785,08/11/2020,08/11/2020 - STATE PRIMARY,A
5586773,11/06/2018,11/06/2018 - STATE GENERAL,A
5519785,11/03/2020,11/03/2020 - STATE GENERAL,A
5559143,11/03/2020,11/03/2020 - STATE GENERAL,A
