VoterId,ElectionDate,ElectionDescription,VotingMethod
3155642,11/02/2004,11/02/2004 - STATE GENERAL,P
3182332,11/04/2014,11/04/2014 - STATE GENERAL,P
3182332,11/02/2004,11/02/2004 - STATE GENERAL,P
3173714,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,A
3155642,11/08/2016,11/08/2016 - STATE GENERAL,P
3182332,11/06/2012,11/06/2012 - STATE GENERAL,P
3182332,11/07/2000,STATE GENERAL,P
3182332,11/04/2008,11/04/2008 - STATE GENERAL,P
3155642,11/04/2008,11/04/2008 - STATE GENERAL,P
3182332,11/02/2010,11/02/2010 - STATE GENERAL,P
3182332,11/06/2018,11/06/2018 - STATE GENERAL,A
3182332,08/11/2020,08/11/2020 - STATE PRIMARY,P
3182332,11/03/2020,11/03/2020 - STATE GENERAL,A
3139886,11/03/1998,STATE GENERAL,P
3139886,09/15/1998,STATE PRIMARY ELECTION,P
3139886,11/02/2004,11/02/2004 - STATE GENERAL,P
3195896,11/06/2001,2001 SCHOOL DISTRICT ELECTION,P
3195896,11/04/2008,11/04/2008 - STATE GENERAL,P
3188235,11/07/2000,STATE GENERAL,P
3188235,11/03/1998,STATE GENERAL,P
3188235,11/05/1996,STATE GENERAL,P
3188235,11/08/1994,STATE GENERAL,P
3188235,11/02/1993,SCHOOL BOARD ELECTION,P
3188235,11/07/2006,11/07/2006 - STATE GENERAL,P
3188235,05/08/2007,05/08/2007 - SD SPEC ELECT ISD 192 - FARMINGTON,P
3188235,11/04/2008,11/04/2008 - STATE GENERAL,P
3188235,11/02/2010,11/02/2010 - STATE GENERAL,P
3195896,11/06/2012,11/06/2012 - STATE GENERAL,P
3195896,11/08/2016,11/08/2016 - STATE GENERAL,P
3127874,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
3115463,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
3188235,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
3188235,11/04/2003,11/04/2003 GENERAL ELECTION,P
3168580,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
3159662,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
3192299,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
3168238,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
3188235,11/02/2004,11/02/2004 - STATE GENERAL,P
