VoterId,ElectionDate,ElectionDescription,VotingMethod
3780368,11/02/2004,11/02/2004 - STATE GENERAL,P
3730868,11/02/2004,11/02/2004 - STATE GENERAL,P
3752902,11/02/2004,11/02/2004 - STATE GENERAL,P
3766317,11/07/2006,11/07/2006 - STATE GENERAL,P
3766317,11/02/2004,11/02/2004 - STATE GENERAL,P
3752902,11/04/2008,11/04/2008 - STATE GENERAL,P
3705194,11/03/2020,11/03/2020 - STATE GENERAL,P
3705194,11/02/2004,11/02/2004 - STATE GENERAL,P
3705194,11/08/2016,11/08/2016 - STATE GENERAL,P
3705194,11/04/2008,11/04/2008 - STATE GENERAL,P
3705194,11/04/2014,11/04/2014 - STATE GENERAL,P
3705194,11/05/2024,11/05/2024 - STATE GENERAL,P
3705194,11/06/2012,11/06/2012 - STATE GENERAL,P
3705194,11/02/2010,11/02/2010 - STATE GENERAL,P
3705194,08/14/2018,08/14/2018 - STATE PRIMARY,P
3705194,11/06/2018,11/06/2018 - STATE GENERAL,P
3796003,11/02/2004,11/02/2004 - STATE GENERAL,P
3790838,11/02/2004,11/02/2004 - STATE GENERAL,P
3790838,11/08/2016,11/08/2016 - STATE GENERAL,P
3780368,11/06/2012,11/06/2012 - STATE GENERAL,P
3796003,11/04/2008,11/04/2008 - STATE GENERAL,P
3766317,11/06/2012,11/06/2012 - STATE GENERAL,P
3780368,11/04/2008,11/04/2008 - STATE GENERAL,P
3790838,11/06/2018,11/06/2018 - STATE GENERAL,P
3790838,11/06/2012,11/06/2012 - STATE GENERAL,P
3761345,11/06/2012,11/06/2012 - STATE GENERAL,P
3704421,11/06/2012,11/06/2012 - STATE GENERAL,A
3704421,11/08/2016,11/08/2016 - STATE GENERAL,A
3704421,11/06/2018,11/06/2018 - STATE GENERAL,P
3723133,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
3732475,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
3790838,11/03/2020,11/03/2020 - STATE GENERAL,P
3704421,11/02/2004,11/02/2004 - STATE GENERAL,A
3702853,11/07/2006,11/07/2006 - STATE GENERAL,P
3702853,11/04/2008,11/04/2008 - STATE GENERAL,P
3790989,11/02/2004,11/02/2004 - STATE GENERAL,P
3799943,11/07/2006,11/07/2006 - STATE GENERAL,P
3799943,11/02/2004,11/02/2004 - STATE GENERAL,P
3727647,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
3732330,11/02/2004,11/02/2004 - STATE GENERAL,P
3757590,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
3769846,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
3741435,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
3732667,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
3728864,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
3781183,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,A
3772539,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
3753709,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
3757912,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
3773639,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
3762484,11/02/2004,11/02/2004 - STATE GENERAL,P
3761345,11/02/2004,11/02/2004 - STATE GENERAL,P
3704421,11/06/2007,11/06/2007 - SCHOOL DISTRICT GENERAL,A
3704421,11/04/2008,11/04/2008 - STATE GENERAL,A
