VoterId,ElectionDate,ElectionDescription,VotingMethod
1047880,11/07/2000,STATE GENERAL,P
1047880,11/03/1998,STATE GENERAL,P
1047880,11/05/1996,STATE GENERAL,P
1047880,11/08/1994,STATE GENERAL,P
1047880,11/02/1993,MUNICIPAL GENERAL,P
1015987,11/07/2000,STATE GENERAL,P
1015987,11/02/1999,MUNICIPAL GENERAL,P
1015987,09/15/1998,STATE PRIMARY ELECTION,P
1015987,11/03/1998,STATE GENERAL,P
1015987,11/05/1996,STATE GENERAL,P
1015987,09/13/1994,STATE PRIMARY ELECTION,P
1015987,11/08/1994,STATE GENERAL,P
1015987,11/05/2002,11-05-02 STATE GENERAL ELECTION,A
1047880,11/02/2004,11/02/2004 - STATE GENERAL,P
1047880,11/06/2001,2001 CITY/SCHOOL DISTRICT,P
1047880,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
1015987,11/06/2001,2001 CITY/SCHOOL DISTRICT,P
1015987,09/10/2002,09-10-02 STATE PRIMARY,P
1044952,11/07/2000,STATE GENERAL,P
1044952,09/15/1998,STATE PRIMARY ELECTION,P
1044952,11/03/1998,STATE GENERAL,P
1044952,11/05/1996,STATE GENERAL,P
1044952,09/13/1994,STATE PRIMARY ELECTION,P
1044952,11/08/1994,STATE GENERAL,P
1044952,09/14/1993,MUNICIPAL PRIMARY,P
1044952,11/02/1993,MUNICIPAL GENERAL,P
1019113,11/07/2000,STATE GENERAL,P
1074129,09/12/2000,STATE PRIMARY ELECTION,P
1074129,11/07/2000,STATE GENERAL,P
1074129,11/03/1998,STATE GENERAL,P
1074129,11/05/1996,STATE GENERAL,P
1074129,09/13/1994,STATE PRIMARY ELECTION,P
1074129,11/08/1994,STATE GENERAL,P
1074129,11/06/2012,11/06/2012 - STATE GENERAL,P
1074129,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
1078776,11/05/1996,STATE GENERAL,P
1078776,11/02/1993,MUNICIPAL GENERAL,P
1074129,11/07/2006,11/07/2006 - STATE GENERAL,A
1045878,09/12/2000,STATE PRIMARY ELECTION,P
1045878,11/07/2000,STATE GENERAL,P
1045878,09/15/1998,STATE PRIMARY ELECTION,P
1045878,11/03/1998,STATE GENERAL,P
1045878,09/09/1997,MUNICIPAL PRIMARY,P
1045878,11/04/1997,MUNICIPAL GENERAL,P
1045878,11/05/1996,STATE GENERAL,P
1045878,09/13/1994,STATE PRIMARY ELECTION,P
1045878,11/08/1994,STATE GENERAL,P
1045878,09/14/1993,MUNICIPAL PRIMARY,P
1045878,11/02/1993,MUNICIPAL GENERAL,P
1099984,11/07/2000,STATE GENERAL,P
1099984,11/03/1998,STATE GENERAL,P
1099984,11/05/1996,STATE GENERAL,P
1099984,11/08/1994,STATE GENERAL,P
1099984,09/14/1993,MUNICIPAL PRIMARY,P
1074129,11/04/2008,11/04/2008 - STATE GENERAL,P
1074129,11/02/2010,11/02/2010 - STATE GENERAL,P
1028288,11/07/2000,STATE GENERAL,P
1028288,11/03/1998,STATE GENERAL,P
1028288,11/05/1996,STATE GENERAL,P
1078776,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
1047880,11/06/2012,11/06/2012 - STATE GENERAL,P
1078776,11/02/2004,11/02/2004 - STATE GENERAL,P
1078776,09/12/2006,09/12/2006 - STATE PRIMARY,P
1078776,11/06/2018,11/06/2018 - STATE GENERAL,P
1078776,11/06/2012,11/06/2012 - STATE GENERAL,P
1078776,11/08/2016,11/08/2016 - STATE GENERAL,P
1078776,11/07/2006,11/07/2006 - STATE GENERAL,P
1078776,11/04/2008,11/04/2008 - STATE GENERAL,P
1078776,11/03/2020,11/03/2020 - STATE GENERAL,A
1099984,11/02/1993,MUNICIPAL GENERAL,P
1078776,11/02/2010,11/02/2010 - STATE GENERAL,P
1045878,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
1045878,11/02/2004,11/02/2004 - STATE GENERAL,P
1078776,11/07/2017,11/07/2017 - MUNICIPAL GENERAL,P
1045878,09/11/2001,2001 MINNEAPOLIS PRIMARY ELECTION (9/11/2001),P
1045878,11/06/2001,2001 CITY/SCHOOL DISTRICT,P
1044952,11/08/2005,11/08/2005 - MUNICIPAL GENERAL,P
1044952,09/11/2001,2001 MINNEAPOLIS PRIMARY ELECTION (9/11/2001),P
1044952,11/06/2001,2001 CITY/SCHOOL DISTRICT,P
1044952,09/12/2006,09/12/2006 - STATE PRIMARY,P
1044952,11/02/2004,11/02/2004 - STATE GENERAL,P
1044952,09/13/2005,09/13/2005 - MUNICIPAL PRIMARY,P
1045878,11/08/2005,11/08/2005 - MUNICIPAL GENERAL,P
1045878,09/12/2006,09/12/2006 - STATE PRIMARY,P
1090438,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 194 - LAKEVILLE,P
1028288,11/02/2004,11/02/2004 - STATE GENERAL,P
1035821,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 721 - NEW PRAGUE AREA,P
1099984,11/05/2002,11-05-02 STATE GENERAL ELECTION,A
1099984,11/07/2006,11/07/2006 - STATE GENERAL,P
1099984,11/02/2004,11/02/2004 - STATE GENERAL,P
1045878,09/13/2005,09/13/2005 - MUNICIPAL PRIMARY,P
1045878,11/04/2008,11/04/2008 - STATE GENERAL,P
1004650,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 194 - LAKEVILLE,P
1025811,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 194 - LAKEVILLE,P
1026780,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 194 - LAKEVILLE,P
1053935,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,A
1028288,11/04/2008,11/04/2008 - STATE GENERAL,A
1028288,11/05/2002,11-05-02 STATE GENERAL ELECTION,A
