VoterId,ElectionDate,ElectionDescription,VotingMethod
5367009,11/06/2018,11/06/2018 - STATE GENERAL,P
5333068,11/08/2016,11/08/2016 - STATE GENERAL,P
5399426,11/08/2016,11/08/2016 - STATE GENERAL,P
5303780,11/06/2018,11/06/2018 - STATE GENERAL,A
5358423,11/06/2018,11/06/2018 - STATE GENERAL,P
5358423,03/03/2020,03/03/2020 - PRESIDENTIAL PRIMARY,P
5358423,11/03/2020,11/03/2020 - STATE GENERAL,P
5315841,11/05/2024,11/05/2024 - STATE GENERAL,A
5369295,11/08/2016,11/08/2016 - STATE GENERAL,P
5329263,11/08/2016,11/08/2016 - STATE GENERAL,P
5307791,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
5399426,11/03/2020,11/03/2020 - STATE GENERAL,A
5333068,11/03/2020,11/03/2020 - STATE GENERAL,P
5333068,11/08/2022,11/08/2022 - STATE GENERAL,P
5366968,11/06/2018,11/06/2018 - STATE GENERAL,P
5333068,08/14/2018,08/14/2018 - STATE PRIMARY,P
5333068,11/06/2018,11/06/2018 - STATE GENERAL,A
5303780,11/03/2020,11/03/2020 - STATE GENERAL,A
5331054,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
5372360,11/08/2016,11/08/2016 - STATE GENERAL,P
5372360,11/03/2020,11/03/2020 - STATE GENERAL,A
5358461,11/08/2016,11/08/2016 - STATE GENERAL,P
5366968,11/08/2016,11/08/2016 - STATE GENERAL,P
5303780,11/08/2016,11/08/2016 - STATE GENERAL,P
5346592,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
5367009,11/08/2016,11/08/2016 - STATE GENERAL,P
5333068,03/03/2020,03/03/2020 - PRESIDENTIAL PRIMARY,P
5351803,02/11/2025,02/11/2025 - SPEC ELECT RAMSEY CO COM 03,P
5347166,11/08/2016,11/08/2016 - STATE GENERAL,P
5347166,11/03/2020,11/03/2020 - STATE GENERAL,A
5391582,11/05/2024,11/05/2024 - STATE GENERAL,A
5309077,02/11/2025,02/11/2025 - SPEC ELECT RAMSEY CO COM 03,A
5369295,11/06/2018,11/06/2018 - STATE GENERAL,P
5391383,02/11/2025,02/11/2025 - SPEC ELECT RAMSEY CO COM 03,P
5397036,11/08/2016,11/08/2016 - STATE GENERAL,P
5306579,02/11/2025,02/11/2025 - SPEC ELECT RAMSEY CO COM 03,P
5324511,02/11/2025,02/11/2025 - SPEC ELECT RAMSEY CO COM 03,A
5339436,11/08/2016,11/08/2016 - STATE GENERAL,P
5339436,08/14/2018,08/14/2018 - STATE PRIMARY,A
5339436,11/06/2018,11/06/2018 - STATE GENERAL,A
5339436,03/03/2020,03/03/2020 - PRESIDENTIAL PRIMARY,P
5320272,11/03/2020,11/03/2020 - STATE GENERAL,A
5320272,11/08/2016,11/08/2016 - STATE GENERAL,P
5301625,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
5347353,02/11/2025,02/11/2025 - SPEC ELECT RAMSEY CO COM 03,P
5351281,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
5340468,02/11/2025,02/11/2025 - SPEC ELECT RAMSEY CO COM 03,P
5302904,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
5396755,02/11/2025,02/11/2025 - SPEC ELECT RAMSEY CO COM 03,P
5300220,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
5388425,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
5379964,02/11/2025,02/11/2025 - SPEC ELECT RAMSEY CO COM 03,P
5320963,02/11/2025,02/11/2025 - SPEC ELECT RAMSEY CO COM 03,P
5300940,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,A
5304051,02/11/2025,02/11/2025 - SPEC ELECT RAMSEY CO COM 03,P
5311171,02/11/2025,02/11/2025 - SPEC ELECT RAMSEY CO COM 03,P
5368009,02/11/2025,02/11/2025 - SPEC ELECT RAMSEY CO COM 03,P
5301185,02/11/2025,02/11/2025 - SPEC ELECT RAMSEY CO COM 03,P
5308908,11/05/2024,11/05/2024 - STATE GENERAL,P
5319840,11/05/2024,11/05/2024 - STATE GENERAL,A
5337520,11/05/2024,11/05/2024 - STATE GENERAL,P
5313911,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
5309460,11/05/2024,11/05/2024 - STATE GENERAL,P
5361522,11/08/2016,11/08/2016 - STATE GENERAL,P
5305134,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
5330763,02/11/2025,02/11/2025 - SPEC ELECT RAMSEY CO COM 03,A
5364420,02/29/2024,02/29/2024 - SPEC PRI LEG DIST 27B,P
5316085,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
5333881,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
5330901,11/05/2024,11/05/2024 - STATE GENERAL,A
5387867,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
5373678,11/05/2024,11/05/2024 - STATE GENERAL,P
5309077,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,A
5373842,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
5302422,11/08/2016,11/08/2016 - STATE GENERAL,P
5302422,11/06/2018,11/06/2018 - STATE GENERAL,A
5302422,03/03/2020,03/03/2020 - PRESIDENTIAL PRIMARY,P
5302422,08/11/2020,08/11/2020 - STATE PRIMARY,A
5302422,11/03/2020,11/03/2020 - STATE GENERAL,A
5302422,11/08/2022,11/08/2022 - STATE GENERAL,A
5366495,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
5380113,11/08/2016,11/08/2016 - STATE GENERAL,P
5339653,11/08/2016,11/08/2016 - STATE GENERAL,A
5324511,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,A
5395643,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,A
5332586,08/11/2020,08/11/2020 - STATE PRIMARY,P
5332586,11/03/2020,11/03/2020 - STATE GENERAL,A
5337858,02/11/2025,02/11/2025 - SPEC ELECT RAMSEY CO COM 03,P
5310366,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
5302043,08/11/2020,08/11/2020 - STATE PRIMARY,P
5302043,11/03/2020,11/03/2020 - STATE GENERAL,P
5302043,11/08/2022,11/08/2022 - STATE GENERAL,P
5324156,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
5346156,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,A
5302043,11/08/2016,11/08/2016 - STATE GENERAL,P
5302043,11/06/2018,11/06/2018 - STATE GENERAL,P
5302043,03/03/2020,03/03/2020 - PRESIDENTIAL PRIMARY,P
5314404,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
5330198,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
5331549,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
5352860,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,A
5390995,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
5342780,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
5352041,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
5316051,11/08/2016,11/08/2016 - STATE GENERAL,P
5322865,11/08/2016,11/08/2016 - STATE GENERAL,P
5332643,11/05/2024,11/05/2024 - STATE GENERAL,A
5305408,11/08/2016,11/08/2016 - STATE GENERAL,P
5330317,11/05/2024,11/05/2024 - STATE GENERAL,P
5367084,11/05/2024,11/05/2024 - STATE GENERAL,P
5372065,11/05/2024,11/05/2024 - STATE GENERAL,A
5305408,11/07/2017,11/07/2017 - MUNICIPAL GENERAL,P
5379964,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
5397036,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
5341702,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
5316052,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
5332586,11/06/2018,11/06/2018 - STATE GENERAL,P
5320394,11/08/2016,11/08/2016 - STATE GENERAL,A
5304401,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
5368009,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
5375938,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
5306962,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
5335753,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
5368117,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
5316142,11/05/2024,11/05/2024 - STATE GENERAL,P
5330431,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,A
5369133,08/11/2020,08/11/2020 - STATE PRIMARY,P
5369133,11/03/2020,11/03/2020 - STATE GENERAL,A
5329590,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
5340419,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
5322933,11/08/2016,11/08/2016 - STATE GENERAL,P
5322622,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
5305408,11/06/2018,11/06/2018 - STATE GENERAL,P
5315786,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
5305941,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,A
5359538,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
5378878,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
