VoterId,ElectionDate,ElectionDescription,VotingMethod
4853097,11/06/2012,11/06/2012 - STATE GENERAL,P
4855250,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
4858425,11/06/2012,11/06/2012 - STATE GENERAL,P
4833032,11/06/2012,11/06/2012 - STATE GENERAL,P
4833032,11/08/2016,11/08/2016 - STATE GENERAL,P
4833032,11/06/2018,11/06/2018 - STATE GENERAL,P
4850392,11/06/2012,11/06/2012 - STATE GENERAL,P
4834802,11/06/2012,11/06/2012 - STATE GENERAL,P
4844722,11/06/2012,11/06/2012 - STATE GENERAL,P
4817657,11/06/2012,11/06/2012 - STATE GENERAL,P
4811469,11/06/2012,11/06/2012 - STATE GENERAL,A
4806339,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
4853097,11/03/2020,11/03/2020 - STATE GENERAL,A
4853097,11/05/2013,11/05/2013 - MUNICIPAL GENERAL,P
4853097,03/03/2020,03/03/2020 - PRESIDENTIAL PRIMARY,P
4816738,11/06/2012,11/06/2012 - STATE GENERAL,A
4868449,11/06/2012,11/06/2012 - STATE GENERAL,P
4817657,11/05/2013,11/05/2013 - MUNICIPAL GENERAL,P
4833813,11/06/2012,11/06/2012 - STATE GENERAL,P
4817657,11/04/2014,11/04/2014 - STATE GENERAL,P
4816738,11/08/2016,11/08/2016 - STATE GENERAL,P
4850392,11/08/2016,11/08/2016 - STATE GENERAL,P
4858722,11/06/2012,11/06/2012 - STATE GENERAL,P
4832854,11/08/2016,11/08/2016 - STATE GENERAL,P
4826980,02/11/2025,02/11/2025 - SPEC ELECT RAMSEY CO COM 03,P
4858722,11/08/2016,11/08/2016 - STATE GENERAL,A
4804577,11/06/2012,11/06/2012 - STATE GENERAL,P
4822268,11/08/2016,11/08/2016 - STATE GENERAL,A
4822268,11/06/2018,11/06/2018 - STATE GENERAL,A
4834802,03/03/2020,03/03/2020 - PRESIDENTIAL PRIMARY,A
4872863,11/06/2012,11/06/2012 - STATE GENERAL,P
4870638,11/06/2012,11/06/2012 - STATE GENERAL,P
4832854,11/06/2012,11/06/2012 - STATE GENERAL,P
4822268,11/06/2012,11/06/2012 - STATE GENERAL,P
4822268,11/04/2014,11/04/2014 - STATE GENERAL,P
4845881,02/11/2025,02/11/2025 - SPEC ELECT RAMSEY CO COM 03,P
4853097,08/14/2018,08/14/2018 - STATE PRIMARY,P
4853097,11/06/2018,11/06/2018 - STATE GENERAL,P
4825823,11/03/2020,11/03/2020 - STATE GENERAL,P
4825823,11/08/2016,11/08/2016 - STATE GENERAL,P
4853097,11/08/2016,11/08/2016 - STATE GENERAL,P
4804577,08/14/2012,08/14/2012 - STATE PRIMARY,P
4831936,02/11/2025,02/11/2025 - SPEC ELECT RAMSEY CO COM 03,P
4827080,02/11/2025,02/11/2025 - SPEC ELECT RAMSEY CO COM 03,P
4819089,02/11/2025,02/11/2025 - SPEC ELECT RAMSEY CO COM 03,P
4820526,02/11/2025,02/11/2025 - SPEC ELECT RAMSEY CO COM 03,P
4835744,02/11/2025,02/11/2025 - SPEC ELECT RAMSEY CO COM 03,A
4820453,02/11/2025,02/11/2025 - SPEC ELECT RAMSEY CO COM 03,A
4848055,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
4812539,02/11/2025,02/11/2025 - SPEC ELECT RAMSEY CO COM 03,P
4841671,02/11/2025,02/11/2025 - SPEC ELECT RAMSEY CO COM 03,P
4800979,11/06/2012,11/06/2012 - STATE GENERAL,P
4800979,11/08/2016,11/08/2016 - STATE GENERAL,P
4800979,11/06/2018,11/06/2018 - STATE GENERAL,A
4870638,11/06/2018,11/06/2018 - STATE GENERAL,P
4839880,02/11/2025,02/11/2025 - SPEC ELECT RAMSEY CO COM 03,A
4826682,02/11/2025,02/11/2025 - SPEC ELECT RAMSEY CO COM 03,P
4804506,02/11/2025,02/11/2025 - SPEC ELECT RAMSEY CO COM 03,P
4817733,02/11/2025,02/11/2025 - SPEC ELECT RAMSEY CO COM 03,P
4847893,02/11/2025,02/11/2025 - SPEC ELECT RAMSEY CO COM 03,P
4867736,02/11/2025,02/11/2025 - SPEC ELECT RAMSEY CO COM 03,P
4870638,11/08/2016,11/08/2016 - STATE GENERAL,P
4850798,02/11/2025,02/11/2025 - SPEC ELECT RAMSEY CO COM 03,P
4879555,02/11/2025,02/11/2025 - SPEC ELECT RAMSEY CO COM 03,A
4857976,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
4856892,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
4811016,02/11/2025,02/11/2025 - SPEC ELECT RAMSEY CO COM 03,P
4898029,02/11/2025,02/11/2025 - SPEC ELECT RAMSEY CO COM 03,P
4820542,02/11/2025,02/11/2025 - SPEC ELECT RAMSEY CO COM 03,A
4832854,11/04/2014,11/04/2014 - STATE GENERAL,P
4801340,02/11/2025,02/11/2025 - SPEC ELECT RAMSEY CO COM 03,P
4809053,02/11/2025,02/11/2025 - SPEC ELECT RAMSEY CO COM 03,P
4834762,11/05/2024,11/05/2024 - STATE GENERAL,P
4834666,11/03/2020,11/03/2020 - STATE GENERAL,P
4859761,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
4835585,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
4895655,11/06/2012,11/06/2012 - STATE GENERAL,P
4895655,11/03/2020,11/03/2020 - STATE GENERAL,A
4883766,11/06/2012,11/06/2012 - STATE GENERAL,P
4800955,02/11/2025,02/11/2025 - SPEC ELECT RAMSEY CO COM 03,P
4839721,02/11/2025,02/11/2025 - SPEC ELECT RAMSEY CO COM 03,P
4843564,02/11/2025,02/11/2025 - SPEC ELECT RAMSEY CO COM 03,P
4811016,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,A
4828238,11/06/2012,11/06/2012 - STATE GENERAL,P
4851114,11/05/2024,11/05/2024 - STATE GENERAL,P
4830341,11/06/2012,11/06/2012 - STATE GENERAL,P
4830341,11/08/2016,11/08/2016 - STATE GENERAL,A
4830341,11/07/2017,11/07/2017 - MUNICIPAL GENERAL,P
4830341,08/14/2018,08/14/2018 - STATE PRIMARY,P
4830341,11/06/2018,11/06/2018 - STATE GENERAL,P
4806753,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
4830341,03/03/2020,03/03/2020 - PRESIDENTIAL PRIMARY,P
4830341,11/03/2020,11/03/2020 - STATE GENERAL,P
4805188,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
4827721,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
4836442,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
4841387,11/06/2012,11/06/2012 - STATE GENERAL,A
4837667,11/06/2012,11/06/2012 - STATE GENERAL,A
4838096,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,A
4845881,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
4801643,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
4802000,08/14/2012,08/14/2012 - STATE PRIMARY,P
4802000,11/06/2012,11/06/2012 - STATE GENERAL,P
4814039,11/06/2012,11/06/2012 - STATE GENERAL,P
4834572,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
4865447,11/06/2012,11/06/2012 - STATE GENERAL,P
4887366,11/06/2012,11/06/2012 - STATE GENERAL,P
4824685,11/05/2024,11/05/2024 - STATE GENERAL,P
4887366,11/03/2020,11/03/2020 - STATE GENERAL,A
4865447,11/03/2020,11/03/2020 - STATE GENERAL,A
4865447,11/08/2022,11/08/2022 - STATE GENERAL,P
4850798,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
4808944,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
4820552,11/05/2024,11/05/2024 - STATE GENERAL,P
4804506,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
4843564,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
4862584,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
