VoterId,ElectionDate,ElectionDescription,VotingMethod
5034593,11/04/2014,11/04/2014 - STATE GENERAL,P
5080775,11/04/2014,11/04/2014 - STATE GENERAL,P
5034593,11/08/2022,11/08/2022 - STATE GENERAL,P
5034593,11/06/2018,11/06/2018 - STATE GENERAL,A
5003071,11/06/2012,11/06/2012 - STATE GENERAL,P
5070906,11/08/2016,11/08/2016 - STATE GENERAL,P
5034593,11/08/2016,11/08/2016 - STATE GENERAL,P
5084366,08/12/2014,08/12/2014 - STATE PRIMARY,P
5087589,08/12/2014,08/12/2014 - STATE PRIMARY,P
5034593,11/06/2012,11/06/2012 - STATE GENERAL,P
5034593,03/03/2020,03/03/2020 - PRESIDENTIAL PRIMARY,P
5013930,08/11/2020,08/11/2020 - STATE PRIMARY,A
5084366,11/03/2020,11/03/2020 - STATE GENERAL,A
5013930,11/03/2020,11/03/2020 - STATE GENERAL,A
5013930,11/06/2012,11/06/2012 - STATE GENERAL,P
5029597,11/06/2012,11/06/2012 - STATE GENERAL,P
5084366,03/03/2020,03/03/2020 - PRESIDENTIAL PRIMARY,P
5000483,11/06/2012,11/06/2012 - STATE GENERAL,P
5009224,11/06/2012,11/06/2012 - STATE GENERAL,P
5009224,11/06/2018,11/06/2018 - STATE GENERAL,A
5009224,03/03/2020,03/03/2020 - PRESIDENTIAL PRIMARY,A
5009224,11/03/2020,11/03/2020 - STATE GENERAL,A
5009224,11/08/2022,11/08/2022 - STATE GENERAL,A
5083491,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
5082720,08/09/2016,08/09/2016 - STATE PRIMARY,P
5082720,11/06/2018,11/06/2018 - STATE GENERAL,P
5082720,11/08/2016,11/08/2016 - STATE GENERAL,P
5082720,11/02/2021,11/02/2021 - MUNICIPAL GENERAL,P
5082720,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
5082720,11/07/2017,11/07/2017 - MUNICIPAL GENERAL,P
5082720,11/03/2020,11/03/2020 - STATE GENERAL,A
5082720,08/11/2020,08/11/2020 - STATE PRIMARY,A
5082720,08/09/2022,08/09/2022 - STATE PRIMARY,A
5086341,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
5060636,11/05/2013,11/05/2013 - SD SPEC ELECT ISD 834 - STILLWATER,P
