VoterId,ElectionDate,ElectionDescription,VotingMethod
6252188,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
6211130,11/08/2022,11/08/2022 - STATE GENERAL,P
6252336,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
6292616,11/05/2024,11/05/2024 - STATE GENERAL,A
6276923,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,A
6254965,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
6269521,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
6261022,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,A
6264933,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
6214261,11/05/2024,11/05/2024 - STATE GENERAL,A
6219359,11/05/2024,11/05/2024 - STATE GENERAL,P
6230722,11/05/2024,11/05/2024 - STATE GENERAL,P
6247019,11/05/2024,11/05/2024 - STATE GENERAL,P
6235905,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
6296210,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
6248240,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
6254307,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
6286151,11/05/2024,11/05/2024 - STATE GENERAL,A
6232104,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
6282913,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
6215785,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
6269190,02/11/2025,02/11/2025 - SPEC ELECT RAMSEY CO COM 03,A
6233480,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
6233520,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
6208749,02/11/2025,02/11/2025 - SPEC ELECT RAMSEY CO COM 03,P
6242533,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
6201887,02/11/2025,02/11/2025 - SPEC ELECT RAMSEY CO COM 03,P
6229036,02/11/2025,02/11/2025 - SPEC ELECT RAMSEY CO COM 03,A
6247354,02/11/2025,02/11/2025 - SPEC ELECT RAMSEY CO COM 03,P
6299068,02/11/2025,02/11/2025 - SPEC ELECT RAMSEY CO COM 03,A
6286076,02/11/2025,02/11/2025 - SPEC ELECT RAMSEY CO COM 03,A
6261298,02/11/2025,02/11/2025 - SPEC ELECT RAMSEY CO COM 03,P
6286917,02/11/2025,02/11/2025 - SPEC ELECT RAMSEY CO COM 03,P
6266249,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
6269909,11/08/2022,11/08/2022 - STATE GENERAL,P
6261853,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
6285979,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
6240170,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
6247350,02/11/2025,02/11/2025 - SPEC ELECT RAMSEY CO COM 03,A
6238204,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
6205280,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
6268712,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
6288860,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
6259245,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
6267237,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
6257939,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
6247733,11/05/2024,11/05/2024 - STATE GENERAL,P
6201853,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
6234862,11/05/2024,11/05/2024 - STATE GENERAL,A
6268245,11/05/2024,11/05/2024 - STATE GENERAL,P
6234035,11/05/2024,11/05/2024 - STATE GENERAL,A
6266685,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
6236593,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
6295748,02/11/2025,02/11/2025 - SPEC ELECT RAMSEY CO COM 03,P
6246103,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
6239034,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
6252147,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
6214861,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,A
6207419,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
6201851,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
6201570,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
6224195,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
6251563,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
6266461,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
6233430,11/05/2024,11/05/2024 - STATE GENERAL,P
6286470,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
6212954,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,A
6242550,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
6295832,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
6285980,11/05/2024,11/05/2024 - STATE GENERAL,P
6298605,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
6213042,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,A
6232112,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
6206357,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
6258118,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
6279331,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
6208244,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
6235511,11/05/2024,11/05/2024 - STATE GENERAL,P
6292469,11/05/2024,11/05/2024 - STATE GENERAL,P
6286212,03/12/2024,03/12/2024 - TOWNSHIP ELECTION,P
6204803,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,A
6227908,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
6266632,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
6271117,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
6297346,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
6226314,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
6274329,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
6251496,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
6268619,11/05/2024,11/05/2024 - STATE GENERAL,P
6214234,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
6212002,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
6211599,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,A
6224601,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
6241266,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
6244057,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
6262915,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
6257199,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 463 - EDEN VALLEY-WATKINS,P
