VoterId,ElectionDate,ElectionDescription,VotingMethod
4980175,11/06/2012,11/06/2012 - STATE GENERAL,P
4969725,11/06/2012,11/06/2012 - STATE GENERAL,P
4927069,11/05/2013,11/05/2013 - MUNICIPAL GENERAL,P
4964387,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
4927069,11/06/2012,11/06/2012 - STATE GENERAL,P
4980175,11/06/2018,11/06/2018 - STATE GENERAL,P
4909438,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
4945630,11/05/2024,11/05/2024 - STATE GENERAL,A
4985473,11/06/2012,11/06/2012 - STATE GENERAL,P
4987252,11/06/2012,11/06/2012 - STATE GENERAL,P
4980175,11/03/2020,11/03/2020 - STATE GENERAL,A
4925676,11/06/2012,11/06/2012 - STATE GENERAL,P
4994595,11/06/2012,11/06/2012 - STATE GENERAL,P
4994595,11/04/2014,11/04/2014 - STATE GENERAL,P
4930818,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
4961920,11/06/2012,11/06/2012 - STATE GENERAL,P
4998272,11/06/2012,11/06/2012 - STATE GENERAL,P
4998272,11/08/2016,11/08/2016 - STATE GENERAL,P
4958618,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
4915836,11/06/2012,11/06/2012 - STATE GENERAL,P
4925676,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
4901185,11/08/2016,11/08/2016 - STATE GENERAL,P
4925676,11/04/2014,11/04/2014 - STATE GENERAL,P
4994354,11/05/2024,11/05/2024 - STATE GENERAL,P
4916468,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
4956041,02/11/2025,02/11/2025 - SPEC ELECT RAMSEY CO COM 03,P
4939524,02/11/2025,02/11/2025 - SPEC ELECT RAMSEY CO COM 03,P
4945983,11/06/2012,11/06/2012 - STATE GENERAL,P
4973983,02/11/2025,02/11/2025 - SPEC ELECT RAMSEY CO COM 03,P
4972255,02/11/2025,02/11/2025 - SPEC ELECT RAMSEY CO COM 03,P
4931267,02/11/2025,02/11/2025 - SPEC ELECT RAMSEY CO COM 03,P
4918285,11/07/2017,11/07/2017 - MUNICIPAL GENERAL,P
4960986,02/11/2025,02/11/2025 - SPEC ELECT RAMSEY CO COM 03,P
4906111,02/11/2025,02/11/2025 - SPEC ELECT RAMSEY CO COM 03,P
4960911,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
4970828,02/11/2025,02/11/2025 - SPEC ELECT RAMSEY CO COM 03,P
4915822,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
4943627,11/05/2024,11/05/2024 - STATE GENERAL,P
4928853,02/11/2025,02/11/2025 - SPEC ELECT RAMSEY CO COM 03,P
4995211,02/11/2025,02/11/2025 - SPEC ELECT RAMSEY CO COM 03,P
4902023,02/11/2025,02/11/2025 - SPEC ELECT RAMSEY CO COM 03,A
4965633,11/06/2012,11/06/2012 - STATE GENERAL,P
4971828,11/06/2012,11/06/2012 - STATE GENERAL,P
4929013,11/06/2012,11/06/2012 - STATE GENERAL,P
4941826,11/06/2012,11/06/2012 - STATE GENERAL,P
4954853,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
4930205,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
4972255,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
4973098,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
4936581,11/06/2012,11/06/2012 - STATE GENERAL,P
4967367,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
4977073,02/11/2025,02/11/2025 - SPEC ELECT RAMSEY CO COM 03,P
4971828,11/06/2018,11/06/2018 - STATE GENERAL,P
4951255,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
4926929,11/06/2012,11/06/2012 - STATE GENERAL,P
4977952,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
4963727,11/06/2012,11/06/2012 - STATE GENERAL,P
4960608,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
4967218,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
4992448,11/05/2024,11/05/2024 - STATE GENERAL,P
4942551,11/06/2012,11/06/2012 - STATE GENERAL,P
4999860,11/05/2024,11/05/2024 - STATE GENERAL,P
4986704,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
4975001,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
4903992,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
4962729,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
4928853,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
4930395,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
4989578,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
4901185,11/06/2018,11/06/2018 - STATE GENERAL,P
4908772,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
4929162,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
4981712,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
4964725,11/05/2024,11/05/2024 - STATE GENERAL,A
4974596,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
4995605,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
4900502,11/06/2012,11/06/2012 - STATE GENERAL,P
4954234,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
4941826,11/03/2015,11/03/2015 - SD SPEC ELECT ISD 423 - HUTCHINSON,P
4920824,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
4971387,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
4978533,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,A
4997835,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
4929013,11/08/2016,11/08/2016 - STATE GENERAL,P
4984979,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
4941826,11/04/2014,11/04/2014 - STATE GENERAL,P
4985954,11/06/2012,11/06/2012 - STATE GENERAL,P
4985954,11/05/2013,11/05/2013 - SD SPEC ELECT ISD 834 - STILLWATER,P
4985954,11/08/2016,11/08/2016 - STATE GENERAL,P
4985954,11/06/2018,11/06/2018 - STATE GENERAL,A
4960139,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
4951918,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
4977532,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
4999401,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
4962091,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
4948162,11/06/2012,11/06/2012 - STATE GENERAL,P
4952106,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
4964693,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
4917463,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
4970209,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
4928765,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
4921341,11/05/2024,11/05/2024 - STATE GENERAL,P
4902944,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,A
4951758,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,A
4971030,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,A
4993827,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
4941717,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
4988663,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
4990037,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
4974779,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
