VoterId,ElectionDate,ElectionDescription,VotingMethod
4191650,11/07/2006,11/07/2006 - STATE GENERAL,P
4191650,11/04/2008,11/04/2008 - STATE GENERAL,P
4131104,11/05/2024,11/05/2024 - STATE GENERAL,P
4171782,11/08/2016,11/08/2016 - STATE GENERAL,P
4191650,11/06/2018,11/06/2018 - STATE GENERAL,P
4184703,11/08/2011,11/08/2011 - SD SPEC ELECT ISD 761 - OWATONNA,P
4191650,08/10/2010,08/10/2010 - STATE PRIMARY,P
4191650,11/02/2010,11/02/2010 - STATE GENERAL,P
4191650,11/06/2012,11/06/2012 - STATE GENERAL,P
4163458,11/05/2024,11/05/2024 - STATE GENERAL,P
4155183,11/07/2006,11/07/2006 - STATE GENERAL,P
4184703,11/07/2006,11/07/2006 - STATE GENERAL,P
4184703,11/04/2014,11/04/2014 - STATE GENERAL,P
4155183,11/04/2014,11/04/2014 - STATE GENERAL,P
4184703,11/03/2015,11/03/2015 - SD SPEC ELECT ISD 761 - OWATONNA,P
4149103,11/04/2008,11/04/2008 - STATE GENERAL,P
4149103,11/02/2010,11/02/2010 - STATE GENERAL,P
4150167,11/04/2008,11/04/2008 - STATE GENERAL,A
4150167,11/02/2010,11/02/2010 - STATE GENERAL,A
4149103,03/11/2014,03/11/2014 - SD SPEC ELECT ISD 495 - GRAND MEADOW,P
4149103,03/11/2014,03/11/2014 - SD SPEC ELECT ISD 495 - GRAND MEADOW,P
4149103,11/04/2014,11/04/2014 - STATE GENERAL,P
4171782,11/06/2012,11/06/2012 - STATE GENERAL,P
4171782,11/06/2018,11/06/2018 - STATE GENERAL,P
4191650,11/08/2016,11/08/2016 - STATE GENERAL,P
4191650,11/04/2014,11/04/2014 - STATE GENERAL,P
4133953,11/04/2008,11/04/2008 - STATE GENERAL,P
4184703,11/06/2012,11/06/2012 - STATE GENERAL,P
4184211,11/07/2006,11/07/2006 - STATE GENERAL,P
4174179,11/07/2006,11/07/2006 - STATE GENERAL,P
4171782,11/03/2015,11/03/2015 - SD SPEC ELECT ISD 535 - ROCHESTER,P
4171782,11/07/2006,11/07/2006 - STATE GENERAL,P
4171782,11/04/2008,11/04/2008 - STATE GENERAL,P
4184211,11/06/2012,11/06/2012 - STATE GENERAL,P
4120428,08/13/2024,08/13/2024 - STATE PRIMARY,P
4184703,11/06/2007,11/06/2007 - MUNICIPAL GENERAL,P
4184703,11/02/2010,11/02/2010 - STATE GENERAL,P
4184703,11/06/2018,11/06/2018 - STATE GENERAL,P
4108440,11/03/2020,11/03/2020 - STATE GENERAL,A
4104681,11/04/2008,11/04/2008 - STATE GENERAL,P
4184703,05/21/2008,05/21/2008 - SD SPEC ELECT ISD 761 - OWATONNA,P
4155183,09/09/2008,09/09/2008 - STATE PRIMARY,P
4155183,11/04/2008,11/04/2008 - STATE GENERAL,P
4184703,11/04/2008,11/04/2008 - STATE GENERAL,P
4166829,11/07/2006,11/07/2006 - STATE GENERAL,P
4166829,11/04/2008,11/04/2008 - STATE GENERAL,A
4184211,11/04/2008,11/04/2008 - STATE GENERAL,P
4106844,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
4149103,11/08/2016,11/08/2016 - STATE GENERAL,P
4171782,11/02/2010,11/02/2010 - STATE GENERAL,P
4108440,11/06/2018,11/06/2018 - STATE GENERAL,A
4140496,11/06/2012,11/06/2012 - STATE GENERAL,P
4115764,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
4128317,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
4121006,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
4172672,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
4142829,11/07/2023,11/07/2023 - SPEC ELECT CITYWIDE ROCHESTER,P
4101836,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 534 - STEWARTVILLE,P
4196980,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
4115754,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
4158142,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
4177596,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
4190849,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
4194552,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
4196363,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
4196981,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
4138748,09/12/2006,09/12/2006 - STATE PRIMARY,P
4138748,11/07/2006,11/07/2006 - STATE GENERAL,P
4133953,11/03/2020,11/03/2020 - STATE GENERAL,A
4149638,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
4161353,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
4195168,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
4196172,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
4174812,11/05/2024,11/05/2024 - STATE GENERAL,P
4135391,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
4148759,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
4160164,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,A
4169891,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,A
4140489,11/05/2024,11/05/2024 - STATE GENERAL,A
4138748,03/11/2008,03/11/2008 - TOWNSHIP ELECTION,P
4138748,09/09/2008,09/09/2008 - STATE PRIMARY,P
4138748,11/04/2008,11/04/2008 - STATE GENERAL,P
4181741,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
4155183,11/06/2012,11/06/2012 - STATE GENERAL,P
4158552,08/13/2024,08/13/2024 - STATE PRIMARY,P
4189447,11/08/2016,11/08/2016 - STATE GENERAL,A
4189447,11/06/2018,11/06/2018 - STATE GENERAL,A
4189447,03/03/2020,03/03/2020 - PRESIDENTIAL PRIMARY,P
4189447,11/03/2020,11/03/2020 - STATE GENERAL,M
4141681,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
4189447,11/06/2012,11/06/2012 - STATE GENERAL,P
4127903,11/05/2024,11/05/2024 - STATE GENERAL,P
4189447,11/04/2014,11/04/2014 - STATE GENERAL,A
4189447,11/07/2006,11/07/2006 - STATE GENERAL,P
4189447,11/04/2008,11/04/2008 - STATE GENERAL,P
4104116,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
4100885,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
4191310,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
4140496,11/08/2016,11/08/2016 - STATE GENERAL,P
4189447,11/02/2010,11/02/2010 - STATE GENERAL,P
4121376,02/13/2024,02/13/2024 - SPEC ELECT WASECA CO COM 03,P
4168081,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
4191406,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
4158658,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
4157989,02/13/2024,02/13/2024 - SPEC ELECT WASECA CO COM 03,P
4185705,02/13/2024,02/13/2024 - SPEC ELECT WASECA CO COM 03,P
4138748,11/06/2012,11/06/2012 - STATE GENERAL,P
4184703,11/08/2016,11/08/2016 - STATE GENERAL,P
4104681,11/07/2006,11/07/2006 - STATE GENERAL,A
4138934,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 763 - MEDFORD,P
4196722,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 763 - MEDFORD,P
4180140,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 763 - MEDFORD,P
4108510,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
4184920,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 763 - MEDFORD,P
4155654,11/04/2008,11/04/2008 - STATE GENERAL,P
4132583,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 763 - MEDFORD,P
4191650,11/03/2020,11/03/2020 - STATE GENERAL,A
4163884,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 763 - MEDFORD,P
4100654,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,A
4121133,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
4164125,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
