VoterId,ElectionDate,ElectionDescription,VotingMethod
4689793,11/02/2010,11/02/2010 - STATE GENERAL,P
4689793,11/06/2012,11/06/2012 - STATE GENERAL,A
4688254,11/06/2012,11/06/2012 - STATE GENERAL,A
4625333,11/05/2024,11/05/2024 - STATE GENERAL,P
4693583,11/02/2010,11/02/2010 - STATE GENERAL,P
4693583,11/06/2012,11/06/2012 - STATE GENERAL,P
4692160,11/04/2014,11/04/2014 - STATE GENERAL,P
4692908,11/02/2010,11/02/2010 - STATE GENERAL,P
4692908,08/14/2012,08/14/2012 - STATE PRIMARY,P
4692908,11/06/2012,11/06/2012 - STATE GENERAL,P
4692908,11/04/2014,11/04/2014 - STATE GENERAL,P
4692160,08/09/2016,08/09/2016 - STATE PRIMARY,P
4692160,11/08/2016,11/08/2016 - STATE GENERAL,P
4612890,11/06/2012,11/06/2012 - STATE GENERAL,A
4671696,11/06/2012,11/06/2012 - STATE GENERAL,A
4687289,11/08/2016,11/08/2016 - STATE GENERAL,M
4606878,11/05/2024,11/05/2024 - STATE GENERAL,P
4698246,11/05/2024,11/05/2024 - STATE GENERAL,P
4692160,11/02/2010,11/02/2010 - STATE GENERAL,P
4692160,11/06/2012,11/06/2012 - STATE GENERAL,P
4619621,11/05/2024,11/05/2024 - STATE GENERAL,A
4671696,11/02/2010,11/02/2010 - STATE GENERAL,P
4652349,11/04/2014,11/04/2014 - STATE GENERAL,P
4653674,11/07/2023,11/07/2023 - SPEC ELECT CITYWIDE ROCHESTER,P
4693583,11/08/2016,11/08/2016 - STATE GENERAL,P
4652349,11/08/2016,11/08/2016 - STATE GENERAL,P
4652349,02/07/2017,02/07/2017 - SD SPEC ELECT ISD 704 - PROCTOR,P
4688254,11/02/2010,11/02/2010 - STATE GENERAL,P
4639457,11/05/2024,11/05/2024 - STATE GENERAL,P
4693550,11/06/2012,11/06/2012 - STATE GENERAL,P
4693550,11/08/2016,11/08/2016 - STATE GENERAL,P
4687289,11/05/2024,11/05/2024 - STATE GENERAL,P
4616213,11/07/2023,11/07/2023 - SPEC ELECT CITYWIDE ROCHESTER,P
4627812,11/03/2009,11/03/2009 - MUNICIPAL GENERAL,P
4627812,11/06/2018,11/06/2018 - STATE GENERAL,P
4661681,11/02/2010,11/02/2010 - STATE GENERAL,P
4661681,11/06/2012,11/06/2012 - STATE GENERAL,P
4652349,08/10/2010,08/10/2010 - STATE PRIMARY,P
4652349,11/02/2010,11/02/2010 - STATE GENERAL,A
4652349,11/06/2018,11/06/2018 - STATE GENERAL,P
4692160,11/06/2018,11/06/2018 - STATE GENERAL,P
4651111,11/07/2023,11/07/2023 - SPEC ELECT CITYWIDE ROCHESTER,P
4679030,11/07/2023,11/07/2023 - SPEC ELECT CITYWIDE ROCHESTER,P
4639270,11/06/2012,11/06/2012 - STATE GENERAL,P
4639270,11/08/2016,11/08/2016 - STATE GENERAL,P
4639270,08/14/2018,08/14/2018 - STATE PRIMARY,P
4639270,11/06/2018,11/06/2018 - STATE GENERAL,P
4639270,03/03/2020,03/03/2020 - PRESIDENTIAL PRIMARY,P
4639270,08/11/2020,08/11/2020 - STATE PRIMARY,A
4639270,11/03/2020,11/03/2020 - STATE GENERAL,A
4639270,11/02/2021,11/02/2021 - MUNICIPAL GENERAL,P
4612890,11/04/2008,11/04/2008 - STATE GENERAL,P
4609341,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
4636626,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
4641304,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
4652726,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
4658192,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
4652727,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
4666014,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
4684691,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
4631584,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,A
4683182,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
4682011,11/02/2010,11/02/2010 - STATE GENERAL,P
4682011,11/06/2018,11/06/2018 - STATE GENERAL,P
4663211,11/07/2023,11/07/2023 - SPEC ELECT CITYWIDE ROCHESTER,P
4698223,11/07/2023,11/07/2023 - SPEC ELECT CITYWIDE ROCHESTER,P
4639244,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 811 - WABASHA-KELLOGG,P
4667788,11/06/2012,11/06/2012 - STATE GENERAL,P
4686056,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 534 - STEWARTVILLE,P
