VoterId,ElectionDate,ElectionDescription,VotingMethod
6263550,11/05/2024,11/05/2024 - STATE GENERAL,P
6294934,11/05/2024,11/05/2024 - STATE GENERAL,P
6289566,11/05/2024,11/05/2024 - STATE GENERAL,A
6247781,11/07/2023,11/07/2023 - SPEC ELECT CITYWIDE ROCHESTER,P
6228079,11/08/2022,11/08/2022 - STATE GENERAL,P
6261446,11/05/2024,11/05/2024 - STATE GENERAL,P
6262885,11/07/2023,11/07/2023 - SPEC ELECT CITYWIDE ROCHESTER,P
6200150,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
6230015,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
6233795,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
6247436,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
6228584,11/07/2023,11/07/2023 - SPEC ELECT CITYWIDE ROCHESTER,P
6201269,11/05/2024,11/05/2024 - STATE GENERAL,A
6202168,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
6267868,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
6200118,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,A
6210782,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
6206933,11/05/2024,11/05/2024 - STATE GENERAL,A
6246665,11/05/2024,11/05/2024 - STATE GENERAL,P
6257525,08/13/2024,08/13/2024 - STATE PRIMARY,P
6287544,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
6267682,08/13/2024,08/13/2024 - STATE PRIMARY,A
6226670,11/08/2022,11/08/2022 - STATE GENERAL,P
6280305,11/05/2024,11/05/2024 - STATE GENERAL,P
6234029,11/05/2024,11/05/2024 - STATE GENERAL,P
6274981,02/13/2024,02/13/2024 - SPEC ELECT WASECA CO COM 03,P
6224577,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
6225838,08/13/2024,08/13/2024 - STATE PRIMARY,P
6253701,02/13/2024,02/13/2024 - SPEC ELECT WASECA CO COM 03,P
6261363,08/13/2024,08/13/2024 - STATE PRIMARY,A
6289563,08/13/2024,08/13/2024 - STATE PRIMARY,P
6265769,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,A
6269135,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
6219299,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
6209496,11/05/2024,11/05/2024 - STATE GENERAL,P
6209496,11/08/2022,11/08/2022 - STATE GENERAL,A
6274689,11/05/2024,11/05/2024 - STATE GENERAL,A
6263409,11/05/2024,11/05/2024 - STATE GENERAL,P
6201232,08/09/2022,08/09/2022 - STATE PRIMARY,P
