VoterId,ElectionDate,ElectionDescription,VotingMethod
6178888,11/05/2024,11/05/2024 - STATE GENERAL,P
6175935,11/05/2024,11/05/2024 - STATE GENERAL,A
6177385,11/05/2024,11/05/2024 - STATE GENERAL,P
6198945,11/05/2024,11/05/2024 - STATE GENERAL,P
6133707,11/02/2021,11/02/2021 - MUNICIPAL GENERAL,A
6107833,11/05/2024,11/05/2024 - STATE GENERAL,P
6185722,11/07/2023,11/07/2023 - SPEC ELECT CITYWIDE ROCHESTER,P
6185721,11/07/2023,11/07/2023 - SPEC ELECT CITYWIDE ROCHESTER,P
6108064,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
6167694,11/07/2023,11/07/2023 - SPEC ELECT CITYWIDE ROCHESTER,P
6165833,11/05/2024,11/05/2024 - STATE GENERAL,P
6118209,11/07/2023,11/07/2023 - SPEC ELECT CITYWIDE ROCHESTER,P
6192140,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
6188924,08/09/2022,08/09/2022 - STATE PRIMARY,P
6193990,11/07/2023,11/07/2023 - SPEC ELECT CITYWIDE ROCHESTER,P
6139125,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
6150843,11/05/2024,11/05/2024 - STATE GENERAL,P
6160234,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
6188924,11/08/2022,11/08/2022 - STATE GENERAL,A
6152987,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 534 - STEWARTVILLE,P
6197351,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
6124780,05/24/2022,05/24/2022 - SPEC PRI CONG DIST 1,M
6124780,08/09/2022,08/09/2022 - STATE PRIMARY,M
6120404,11/05/2024,11/05/2024 - STATE GENERAL,P
6193550,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
6165593,03/11/2025,03/11/2025 - TOWNSHIP ELECTION,P
6165594,03/11/2025,03/11/2025 - TOWNSHIP ELECTION,P
6154716,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
6158538,08/13/2024,08/13/2024 - STATE PRIMARY,P
6173498,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
6190106,11/05/2024,11/05/2024 - STATE GENERAL,A
6170132,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
6170409,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,A
6173866,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
6107012,11/05/2024,11/05/2024 - STATE GENERAL,A
6107774,11/05/2024,11/05/2024 - STATE GENERAL,A
6139356,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,A
6121304,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
6131831,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
6134963,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
6152172,08/13/2024,08/13/2024 - STATE PRIMARY,P
6116824,03/11/2025,03/11/2025 - TOWNSHIP ELECTION,P
6184309,03/11/2025,03/11/2025 - TOWNSHIP ELECTION,P
6168088,08/13/2024,08/13/2024 - STATE PRIMARY,P
6193225,08/13/2024,08/13/2024 - STATE PRIMARY,A
6128184,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 763 - MEDFORD,P
