VoterId,ElectionDate,ElectionDescription,VotingMethod
4033085,11/05/2024,11/05/2024 - STATE GENERAL,P
4079203,11/05/2024,11/05/2024 - STATE GENERAL,P
4098916,03/30/2006,03/30/2006 - SPEC ELECT CITYWIDE LAKEFIELD,P
4024601,11/02/2004,11/02/2004 - STATE GENERAL,P
4024601,11/04/2008,11/04/2008 - STATE GENERAL,P
4012080,11/02/2004,11/02/2004 - STATE GENERAL,P
4097531,11/07/2006,11/07/2006 - STATE GENERAL,P
4097531,11/04/2008,11/04/2008 - STATE GENERAL,A
4007203,11/02/2004,11/02/2004 - STATE GENERAL,P
4024601,11/06/2012,11/06/2012 - STATE GENERAL,P
4087937,11/04/2008,11/04/2008 - STATE GENERAL,P
4087937,11/06/2012,11/06/2012 - STATE GENERAL,P
4032644,11/02/2004,11/02/2004 - STATE GENERAL,P
4032644,11/08/2016,11/08/2016 - STATE GENERAL,P
4093256,01/31/2006,01/31/2006 - SPEC ELECT CITYWIDE MANKATO,P
4093256,11/07/2006,11/07/2006 - STATE GENERAL,P
4093256,11/04/2008,11/04/2008 - STATE GENERAL,P
4093256,11/03/2009,11/03/2009 - SCHOOL DISTRICT GENERAL,P
4093256,11/02/2010,11/02/2010 - STATE GENERAL,P
4033859,11/02/2004,11/02/2004 - STATE GENERAL,P
4008590,11/05/2024,11/05/2024 - STATE GENERAL,P
4008648,11/06/2018,11/06/2018 - STATE GENERAL,P
4033859,11/08/2016,11/08/2016 - STATE GENERAL,P
4009196,11/02/2004,11/02/2004 - STATE GENERAL,P
4009196,11/07/2006,11/07/2006 - STATE GENERAL,P
4033859,11/04/2008,11/04/2008 - STATE GENERAL,P
4062860,05/17/2005,05/17/2005 - SD SPEC ELECT ISD 111 - WATERTOWN-MAYER,P
4062860,11/06/2012,11/06/2012 - STATE GENERAL,P
4062860,11/06/2018,11/06/2018 - STATE GENERAL,P
4033085,11/06/2012,11/06/2012 - STATE GENERAL,P
4009196,05/21/2008,05/21/2008 - SD SPEC ELECT ISD 761 - OWATONNA,P
4009196,11/04/2008,11/04/2008 - STATE GENERAL,P
4032644,11/05/2024,11/05/2024 - STATE GENERAL,P
4012080,11/07/2006,11/07/2006 - STATE GENERAL,P
4009196,11/08/2011,11/08/2011 - SD SPEC ELECT ISD 761 - OWATONNA,P
4009196,11/06/2012,11/06/2012 - STATE GENERAL,P
4003513,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
4024996,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
4080270,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
4069798,11/07/2023,11/07/2023 - SPEC ELECT CITYWIDE ROCHESTER,P
4052611,03/08/2005,03/08/2005 - TOWNSHIP ELECTION,P
4075817,01/26/2010,01/26/2010 - SPEC ELECT SEN DIST 26,P
4095758,11/06/2012,11/06/2012 - STATE GENERAL,P
4077517,08/13/2024,08/13/2024 - STATE PRIMARY,P
4097249,08/13/2024,08/13/2024 - STATE PRIMARY,P
4065019,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
4054134,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
4070444,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
4075775,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
4061070,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
4061427,08/13/2024,08/13/2024 - STATE PRIMARY,A
4068867,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
4071766,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
4075106,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
4079846,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
4081274,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
4077703,08/13/2024,08/13/2024 - STATE PRIMARY,P
4097255,08/13/2024,08/13/2024 - STATE PRIMARY,P
4033164,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
4068868,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
4098984,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
4009196,05/14/2019,05/14/2019 - SD SPEC ELECT ISD 761 - OWATONNA,P
4045245,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
4080692,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,A
4042855,11/02/2004,11/02/2004 - STATE GENERAL,P
4078606,08/13/2024,08/13/2024 - STATE PRIMARY,P
4079998,08/13/2024,08/13/2024 - STATE PRIMARY,A
4061287,02/13/2024,02/13/2024 - SPEC ELECT WASECA CO COM 03,P
4009196,11/03/2020,11/03/2020 - STATE GENERAL,A
4004396,11/04/2008,11/04/2008 - STATE GENERAL,P
4064116,12/12/2005,12/12/2005 - SD SPEC ELECT ISD 2134 - UNITED SOUTH CENTRAL,P
4095758,02/28/2006,02/28/2006 - SPEC ELECT CITYWIDE DULUTH,P
4064193,05/24/2005,05/24/2005 - SD SPEC ELECT ISD 2134 - UNITED SOUTH CENTRAL,P
4064193,09/12/2006,09/12/2006 - STATE PRIMARY,P
4080588,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 297 - SPRING GROVE,A
4038357,11/05/2024,11/05/2024 - STATE GENERAL,P
4066661,11/05/2024,11/05/2024 - STATE GENERAL,P
4093810,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 495 - GRAND MEADOW,P
4080593,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 297 - SPRING GROVE,A
4096254,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 297 - SPRING GROVE,P
4071292,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 534 - STEWARTVILLE,P
4083465,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 495 - GRAND MEADOW,P
4009527,11/02/2004,11/02/2004 - STATE GENERAL,P
4054193,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 534 - STEWARTVILLE,P
4052592,03/08/2005,03/08/2005 - TOWNSHIP ELECTION,P
4052593,03/08/2005,03/08/2005 - TOWNSHIP ELECTION,P
4013408,11/02/2004,11/02/2004 - STATE GENERAL,P
4052592,03/13/2007,03/13/2007 - TOWNSHIP ELECTION,P
4052593,03/13/2007,03/13/2007 - TOWNSHIP ELECTION,P
4016018,11/02/2004,11/02/2004 - STATE GENERAL,P
4003565,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 534 - STEWARTVILLE,P
4064193,11/06/2007,11/06/2007 - SD SPEC ELECT ISD 2134 - UNITED SOUTH CENTRAL,P
4064193,09/09/2008,09/09/2008 - STATE PRIMARY,P
4064193,11/04/2008,11/04/2008 - STATE GENERAL,P
4052593,03/14/2006,03/14/2006 - TOWNSHIP ELECTION,P
4064116,05/24/2005,05/24/2005 - SD SPEC ELECT ISD 2134 - UNITED SOUTH CENTRAL,P
4064116,11/07/2006,11/07/2006 - STATE GENERAL,P
4079332,08/13/2024,08/13/2024 - STATE PRIMARY,P
4064116,11/02/2010,11/02/2010 - STATE GENERAL,P
4079211,08/13/2024,08/13/2024 - STATE PRIMARY,A
4082225,08/13/2024,08/13/2024 - STATE PRIMARY,P
4080308,08/13/2024,08/13/2024 - STATE PRIMARY,P
4064193,08/10/2010,08/10/2010 - STATE PRIMARY,P
4064193,11/02/2010,11/02/2010 - STATE GENERAL,P
4064193,11/07/2006,11/07/2006 - STATE GENERAL,P
4071867,08/13/2024,08/13/2024 - STATE PRIMARY,P
4064193,08/14/2012,08/14/2012 - STATE PRIMARY,P
4064193,11/06/2012,11/06/2012 - STATE GENERAL,P
4021788,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
4070497,08/23/2005,08/23/2005 - SPEC ELECT CITYWIDE WASECA,P
4064116,11/04/2008,11/04/2008 - STATE GENERAL,P
4064193,08/12/2014,08/12/2014 - STATE PRIMARY,P
4064193,11/04/2014,11/04/2014 - STATE GENERAL,P
4057689,11/05/2024,11/05/2024 - STATE GENERAL,P
4009527,11/04/2008,11/04/2008 - STATE GENERAL,P
4064116,11/04/2014,11/04/2014 - STATE GENERAL,P
4021075,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
4038608,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
4081136,08/13/2024,08/13/2024 - STATE PRIMARY,P
4077703,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
4080648,08/13/2024,08/13/2024 - STATE PRIMARY,A
4079093,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
4098949,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
4013312,11/02/2004,11/02/2004 - STATE GENERAL,P
4064116,08/14/2012,08/14/2012 - STATE PRIMARY,P
4064116,11/06/2012,11/06/2012 - STATE GENERAL,P
4087601,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,M
4062290,11/02/2010,11/02/2010 - STATE GENERAL,M
4097610,08/13/2024,08/13/2024 - STATE PRIMARY,A
4064193,11/06/2018,11/06/2018 - STATE GENERAL,P
4064193,03/03/2020,03/03/2020 - PRESIDENTIAL PRIMARY,P
4061791,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
4066981,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
4091798,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
4094617,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
4062290,11/06/2012,11/06/2012 - STATE GENERAL,P
4078207,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
4014489,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
4077920,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
4072068,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
4070497,11/07/2006,11/07/2006 - STATE GENERAL,P
4064193,11/08/2016,11/08/2016 - STATE GENERAL,A
4064193,08/14/2018,08/14/2018 - STATE PRIMARY,P
4080851,11/05/2024,11/05/2024 - STATE GENERAL,P
4009527,11/06/2012,11/06/2012 - STATE GENERAL,P
4064193,11/03/2020,11/03/2020 - STATE GENERAL,A
4034549,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
4000617,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
4092818,11/06/2012,11/06/2012 - STATE GENERAL,P
4077178,11/05/2024,11/05/2024 - STATE GENERAL,P
4085084,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
4079943,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,A
4062290,11/03/2015,11/03/2015 - SD SPEC ELECT ISD 2135 - MAPLE RIVER,P
4095173,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
4027716,11/05/2024,11/05/2024 - STATE GENERAL,A
4043465,11/05/2024,11/05/2024 - STATE GENERAL,P
4092820,11/05/2024,11/05/2024 - STATE GENERAL,A
4016525,11/05/2024,11/05/2024 - STATE GENERAL,A
4082099,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
4056504,11/05/2024,11/05/2024 - STATE GENERAL,A
4097443,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
4016018,03/10/2015,03/10/2015 - TOWNSHIP ELECTION,A
4062290,11/08/2016,11/08/2016 - STATE GENERAL,P
4092818,11/07/2006,11/07/2006 - STATE GENERAL,P
4092818,11/04/2008,11/04/2008 - STATE GENERAL,P
4080139,08/13/2024,08/13/2024 - STATE PRIMARY,P
4094962,08/13/2024,08/13/2024 - STATE PRIMARY,P
4080109,08/13/2024,08/13/2024 - STATE PRIMARY,P
4080851,08/13/2024,08/13/2024 - STATE PRIMARY,P
4080281,08/13/2024,08/13/2024 - STATE PRIMARY,P
4081233,08/13/2024,08/13/2024 - STATE PRIMARY,P
4082586,08/13/2024,08/13/2024 - STATE PRIMARY,P
4016018,11/06/2012,11/06/2012 - STATE GENERAL,P
4097811,11/05/2024,11/05/2024 - STATE GENERAL,P
4062290,05/08/2018,05/08/2018 - SD SPEC ELECT ISD 2135 - MAPLE RIVER,P
4078734,11/05/2024,11/05/2024 - STATE GENERAL,P
4024601,11/07/2023,11/07/2023 - SPEC ELECT CITYWIDE ROCHESTER,P
4009527,11/08/2016,11/08/2016 - STATE GENERAL,P
4074902,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 2365 - GIBBON-FAIRFAX-WINTHROP,P
4016018,11/08/2016,11/08/2016 - STATE GENERAL,P
4060009,11/04/2008,11/04/2008 - STATE GENERAL,P
4032935,11/02/2004,11/02/2004 - STATE GENERAL,P
4081170,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 811 - WABASHA-KELLOGG,P
4091664,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 811 - WABASHA-KELLOGG,P
4076739,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 811 - WABASHA-KELLOGG,A
4080955,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 811 - WABASHA-KELLOGG,P
4047460,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 811 - WABASHA-KELLOGG,P
4078210,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 811 - WABASHA-KELLOGG,P
4078978,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 811 - WABASHA-KELLOGG,A
4036831,11/05/2024,11/05/2024 - STATE GENERAL,P
4081168,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 811 - WABASHA-KELLOGG,A
4080980,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 811 - WABASHA-KELLOGG,A
4081386,11/05/2024,11/05/2024 - STATE GENERAL,M
4016632,11/02/2004,11/02/2004 - STATE GENERAL,P
4098179,03/12/2024,03/12/2024 - TOWNSHIP ELECTION,P
4081170,03/12/2024,03/12/2024 - TOWNSHIP ELECTION,P
4009497,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
4086759,11/08/2005,11/08/2005 - SD SPEC ELECT ISD 518 - WORTHINGTON,P
4094778,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,M
4077400,11/08/2005,11/08/2005 - SD SPEC ELECT ISD 861 - WINONA,P
4043023,11/02/2004,11/02/2004 - STATE GENERAL,P
4031188,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,M
4031201,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,M
4033553,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
4033563,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
4072617,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
4086308,11/05/2024,11/05/2024 - STATE GENERAL,P
4011839,11/05/2024,11/05/2024 - STATE GENERAL,P
4085112,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
4085112,03/12/2024,03/12/2024 - TOWNSHIP ELECTION,P
4006633,11/05/2024,11/05/2024 - STATE GENERAL,P
4069396,11/05/2024,11/05/2024 - STATE GENERAL,P
4000084,11/05/2024,11/05/2024 - STATE GENERAL,A
4006310,11/05/2024,11/05/2024 - STATE GENERAL,P
4033198,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
4033144,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,M
4041874,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
4042855,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
4078944,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,A
4042806,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
4031543,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,M
4032152,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,M
4031205,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
4016252,11/05/2024,11/05/2024 - STATE GENERAL,P
4004468,11/05/2024,11/05/2024 - STATE GENERAL,P
4080281,11/05/2024,11/05/2024 - STATE GENERAL,A
4079531,08/13/2024,08/13/2024 - STATE PRIMARY,P
4080235,08/13/2024,08/13/2024 - STATE PRIMARY,P
4025760,11/02/2004,11/02/2004 - STATE GENERAL,P
4008110,08/13/2024,08/13/2024 - STATE PRIMARY,P
4080228,08/13/2024,08/13/2024 - STATE PRIMARY,P
4054193,03/12/2024,03/12/2024 - TOWNSHIP ELECTION,P
4092206,11/07/2006,11/07/2006 - STATE GENERAL,P
4033305,11/02/2004,11/02/2004 - STATE GENERAL,P
4034865,11/05/2024,11/05/2024 - STATE GENERAL,P
4092206,05/08/2018,05/08/2018 - SD SPEC ELECT ISD 241 - ALBERT LEA,P
4033305,11/06/2012,11/06/2012 - STATE GENERAL,P
4057187,11/05/2024,11/05/2024 - STATE GENERAL,P
4040197,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
4077929,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
4089360,03/12/2024,03/12/2024 - TOWNSHIP ELECTION,P
4047639,11/05/2024,11/05/2024 - STATE GENERAL,A
4077174,11/05/2024,11/05/2024 - STATE GENERAL,A
4070497,05/14/2019,05/14/2019 - SD SPEC ELECT ISD 761 - OWATONNA,P
4027011,11/02/2004,11/02/2004 - STATE GENERAL,P
4070497,11/05/2019,11/05/2019 - SD SPEC ELECT ISD 761 - OWATONNA,P
4086310,11/05/2024,11/05/2024 - STATE GENERAL,P
4092206,04/09/2024,04/09/2024 - SPEC ELECT CITYWIDE ALBERT LEA,P
4051252,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
4049885,11/05/2024,11/05/2024 - STATE GENERAL,P
4079251,11/08/2005,11/08/2005 - SCHOOL DISTRICT GENERAL,P
4084589,11/08/2005,11/08/2005 - SD SPEC ELECT ISD 656 - FARIBAULT,P
4034386,11/05/2024,11/05/2024 - STATE GENERAL,P
4042824,11/05/2024,11/05/2024 - STATE GENERAL,P
4050042,11/05/2024,11/05/2024 - STATE GENERAL,A
4000459,11/05/2024,11/05/2024 - STATE GENERAL,P
4006587,11/05/2024,11/05/2024 - STATE GENERAL,P
4094589,11/05/2024,11/05/2024 - STATE GENERAL,P
4050245,08/13/2024,08/13/2024 - STATE PRIMARY,P
4015350,11/02/2004,11/02/2004 - STATE GENERAL,P
4070036,11/05/2024,11/05/2024 - STATE GENERAL,P
4033305,11/05/2024,11/05/2024 - STATE GENERAL,P
4033554,11/05/2024,11/05/2024 - STATE GENERAL,P
4034992,11/05/2024,11/05/2024 - STATE GENERAL,P
4097833,11/05/2024,11/05/2024 - STATE GENERAL,P
4004146,11/02/2004,11/02/2004 - STATE GENERAL,P
4084568,11/07/2006,11/07/2006 - STATE GENERAL,P
4056359,11/05/2024,11/05/2024 - STATE GENERAL,P
4079109,11/05/2024,11/05/2024 - STATE GENERAL,P
4066897,11/05/2024,11/05/2024 - STATE GENERAL,P
4076918,11/05/2024,11/05/2024 - STATE GENERAL,P
4019635,11/02/2004,11/02/2004 - STATE GENERAL,P
4024222,11/05/2024,11/05/2024 - STATE GENERAL,P
4043919,11/05/2024,11/05/2024 - STATE GENERAL,A
4017440,11/05/2024,11/05/2024 - STATE GENERAL,A
4080787,04/09/2024,04/09/2024 - SD SPEC ELECT ISD 508 - ST. PETER,P
4080367,04/09/2024,04/09/2024 - SD SPEC ELECT ISD 508 - ST. PETER,P
4080790,04/09/2024,04/09/2024 - SD SPEC ELECT ISD 508 - ST. PETER,P
4018022,11/05/2024,11/05/2024 - STATE GENERAL,A
4058048,04/09/2024,04/09/2024 - SD SPEC ELECT ISD 508 - ST. PETER,P
4028443,11/02/2004,11/02/2004 - STATE GENERAL,P
4033164,04/09/2024,04/09/2024 - SD SPEC ELECT ISD 508 - ST. PETER,P
4068868,04/09/2024,04/09/2024 - SD SPEC ELECT ISD 508 - ST. PETER,A
4003513,04/09/2024,04/09/2024 - SD SPEC ELECT ISD 508 - ST. PETER,P
4080270,04/09/2024,04/09/2024 - SD SPEC ELECT ISD 508 - ST. PETER,A
4068867,04/09/2024,04/09/2024 - SD SPEC ELECT ISD 508 - ST. PETER,P
4076166,11/05/2024,11/05/2024 - STATE GENERAL,A
4050125,04/09/2024,04/09/2024 - SD SPEC ELECT ISD 508 - ST. PETER,P
4032124,04/09/2024,04/09/2024 - SD SPEC ELECT ISD 508 - ST. PETER,P
4005026,11/05/2024,11/05/2024 - STATE GENERAL,P
4008590,11/02/2004,11/02/2004 - STATE GENERAL,P
4006724,11/02/2004,11/02/2004 - STATE GENERAL,P
4017828,11/02/2004,11/02/2004 - STATE GENERAL,P
4038191,11/05/2024,11/05/2024 - STATE GENERAL,A
4090165,11/08/2005,11/08/2005 - SCHOOL DISTRICT GENERAL,P
4008590,11/07/2006,11/07/2006 - STATE GENERAL,P
4060896,11/07/2006,11/07/2006 - STATE GENERAL,P
4053825,11/05/2024,11/05/2024 - STATE GENERAL,P
4054436,11/05/2024,11/05/2024 - STATE GENERAL,P
4074373,11/05/2024,11/05/2024 - STATE GENERAL,A
4008590,10/04/2005,10/04/2005 - SPEC ELECT CITYWIDE ROCHESTER,P
4033527,11/02/2004,11/02/2004 - STATE GENERAL,P
4052722,11/02/2004,11/02/2004 - STATE GENERAL,P
4084568,11/04/2008,11/04/2008 - STATE GENERAL,P
4096838,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
4061512,11/05/2024,11/05/2024 - STATE GENERAL,P
4016718,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
4092784,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
4033200,11/05/2024,11/05/2024 - STATE GENERAL,P
4064193,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
4038467,11/05/2024,11/05/2024 - STATE GENERAL,P
4027011,11/04/2008,11/04/2008 - STATE GENERAL,P
4082267,11/05/2024,11/05/2024 - STATE GENERAL,P
4026823,11/05/2024,11/05/2024 - STATE GENERAL,P
4039166,11/02/2004,11/02/2004 - STATE GENERAL,P
4069399,11/05/2024,11/05/2024 - STATE GENERAL,A
4035106,11/05/2024,11/05/2024 - STATE GENERAL,P
4079251,11/04/2008,11/04/2008 - STATE GENERAL,P
4007402,11/05/2024,11/05/2024 - STATE GENERAL,P
4076775,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
4039166,11/08/2016,11/08/2016 - STATE GENERAL,P
4064116,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
4062061,11/05/2024,11/05/2024 - STATE GENERAL,P
4071453,11/05/2024,11/05/2024 - STATE GENERAL,A
4094552,11/05/2024,11/05/2024 - STATE GENERAL,P
4079332,11/05/2024,11/05/2024 - STATE GENERAL,P
4025760,11/04/2008,11/04/2008 - STATE GENERAL,P
4052593,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
4052592,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
4072617,11/05/2024,11/05/2024 - STATE GENERAL,P
4020998,11/05/2024,11/05/2024 - STATE GENERAL,P
4000305,11/05/2024,11/05/2024 - STATE GENERAL,P
4041747,11/05/2024,11/05/2024 - STATE GENERAL,P
4035650,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
4033527,11/04/2008,11/04/2008 - STATE GENERAL,P
4077924,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,A
4043449,11/05/2024,11/05/2024 - STATE GENERAL,P
4095024,11/05/2024,11/05/2024 - STATE GENERAL,A
4051312,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
4013029,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
4026658,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
4090047,11/05/2024,11/05/2024 - STATE GENERAL,P
4052569,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
