VoterId,ElectionDate,ElectionDescription,VotingMethod
2386643,11/02/2004,11/02/2004 - STATE GENERAL,P
2364091,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,A
2386643,09/11/2001,PRIMARY 2001-FINAL,P
2386643,11/06/2001,2001 GENERAL ELECTION,P
2386643,09/10/2002,09-10-02 STATE PRIMARY,P
2386643,11/04/2008,11/04/2008 - STATE GENERAL,P
2386643,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
2339337,11/05/1996,STATE GENERAL,P
2386643,09/12/2000,STATE PRIMARY ELECTION,P
2386643,11/07/2000,STATE GENERAL,P
2386643,11/02/1999,MUNICIPAL GENERAL,P
2386643,11/06/2012,11/06/2012 - STATE GENERAL,A
2386643,11/06/2018,11/06/2018 - STATE GENERAL,A
2391370,11/02/2004,11/02/2004 - STATE GENERAL,P
2329343,11/03/1998,STATE GENERAL,P
2329343,11/05/1996,STATE GENERAL,P
2303483,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
2386643,11/08/2016,11/08/2016 - STATE GENERAL,A
2302371,11/02/2004,11/02/2004 - STATE GENERAL,P
2345548,11/06/2012,11/06/2012 - STATE GENERAL,P
2345548,11/02/2004,11/02/2004 - STATE GENERAL,P
2352510,11/08/2005,11/08/2005 - MUNICIPAL GENERAL,P
2352510,08/14/2012,08/14/2012 - STATE PRIMARY,P
2352510,11/06/2012,11/06/2012 - STATE GENERAL,P
2352510,09/10/2002,09-10-02 STATE PRIMARY,P
2352510,11/07/2006,11/07/2006 - STATE GENERAL,P
2352510,11/02/2004,11/02/2004 - STATE GENERAL,P
2352510,11/04/2008,11/04/2008 - STATE GENERAL,A
2381751,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
2391238,11/03/2020,11/03/2020 - STATE GENERAL,A
2391238,11/02/2004,11/02/2004 - STATE GENERAL,P
2391238,11/08/2016,11/08/2016 - STATE GENERAL,A
2381135,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
2345548,11/04/2008,11/04/2008 - STATE GENERAL,P
2302371,11/08/2005,11/08/2005 - MUNICIPAL GENERAL,P
2302371,11/06/2012,11/06/2012 - STATE GENERAL,P
2350847,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
2350847,11/07/2000,STATE GENERAL,P
2364819,05/14/2024,05/14/2024 - SPEC ELECT HENNEPIN CO COM 06,P
2365148,05/14/2024,05/14/2024 - SPEC ELECT HENNEPIN CO COM 06,P
2302025,11/05/2024,11/05/2024 - STATE GENERAL,A
2302371,11/07/2006,11/07/2006 - STATE GENERAL,P
2302371,11/08/2016,11/08/2016 - STATE GENERAL,A
2302371,11/04/2008,11/04/2008 - STATE GENERAL,P
2302371,11/05/1996,STATE GENERAL,P
2302371,09/13/1994,STATE PRIMARY ELECTION,P
2345548,11/05/1996,STATE GENERAL,P
2359073,11/05/2024,11/05/2024 - STATE GENERAL,P
2375080,11/03/1998,STATE GENERAL,P
2351994,05/14/2024,05/14/2024 - SPEC ELECT HENNEPIN CO COM 06,P
2352510,08/10/2010,08/10/2010 - STATE PRIMARY,P
2352510,11/07/2000,STATE GENERAL,P
2385027,05/14/2024,05/14/2024 - SPEC ELECT HENNEPIN CO COM 06,P
2391238,11/07/2006,11/07/2006 - STATE GENERAL,P
2391238,11/04/2008,11/04/2008 - STATE GENERAL,P
2383636,11/07/2000,STATE GENERAL,P
2383636,11/02/2004,11/02/2004 - STATE GENERAL,P
2383636,11/07/2006,11/07/2006 - STATE GENERAL,P
2383636,11/04/2008,11/04/2008 - STATE GENERAL,P
2396645,05/14/2024,05/14/2024 - SPEC ELECT HENNEPIN CO COM 06,P
2302371,11/06/2018,11/06/2018 - STATE GENERAL,A
2302371,11/03/1998,STATE GENERAL,P
2302371,09/15/1998,STATE PRIMARY ELECTION,P
2302371,11/07/2000,STATE GENERAL,P
2302371,11/08/1994,STATE GENERAL,P
2380444,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
2302371,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
2304192,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
2369292,05/14/2024,05/14/2024 - SPEC ELECT HENNEPIN CO COM 06,P
2308139,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
2309191,05/14/2024,05/14/2024 - SPEC ELECT HENNEPIN CO COM 06,P
2386060,11/05/2024,11/05/2024 - STATE GENERAL,P
2352510,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
2352510,11/02/2010,11/02/2010 - STATE GENERAL,P
2352510,09/12/2006,09/12/2006 - STATE PRIMARY,P
2308280,05/14/2024,05/14/2024 - SPEC ELECT HENNEPIN CO COM 06,A
2395007,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
2302371,11/02/2010,11/02/2010 - STATE GENERAL,P
2302371,11/03/2020,11/03/2020 - STATE GENERAL,A
2301043,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
2321207,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
2372721,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
2302371,08/14/2018,08/14/2018 - STATE PRIMARY,P
2331555,05/14/2024,05/14/2024 - SPEC ELECT HENNEPIN CO COM 06,P
2352510,09/09/2008,09/09/2008 - STATE PRIMARY,P
2362998,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,A
2372611,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
2306154,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
2332252,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
2399292,05/14/2024,05/14/2024 - SPEC ELECT HENNEPIN CO COM 06,P
2302371,03/03/2020,03/03/2020 - PRESIDENTIAL PRIMARY,P
2347775,05/14/2024,05/14/2024 - SPEC ELECT HENNEPIN CO COM 06,P
2360061,05/14/2024,05/14/2024 - SPEC ELECT HENNEPIN CO COM 06,P
2322018,05/14/2024,05/14/2024 - SPEC ELECT HENNEPIN CO COM 06,P
2309794,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
2329198,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
2369039,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
2375080,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
2314151,05/14/2024,05/14/2024 - SPEC ELECT HENNEPIN CO COM 06,P
2391238,11/06/2012,11/06/2012 - STATE GENERAL,P
2391238,11/07/2000,STATE GENERAL,P
2391238,11/02/2010,11/02/2010 - STATE GENERAL,P
2391238,11/06/2018,11/06/2018 - STATE GENERAL,A
2391238,08/14/2018,08/14/2018 - STATE PRIMARY,P
2381169,05/14/2024,05/14/2024 - SPEC ELECT HENNEPIN CO COM 06,A
2371689,11/07/2000,STATE GENERAL,P
2371689,11/03/1998,STATE GENERAL,P
2350847,11/04/2008,11/04/2008 - STATE GENERAL,P
2352510,11/03/1998,STATE GENERAL,P
2352510,11/06/2001,2001 GENERAL ELECTION,P
2350847,11/08/2022,11/08/2022 - STATE GENERAL,P
2350847,11/02/2004,11/02/2004 - STATE GENERAL,P
2352510,11/04/2014,11/04/2014 - STATE GENERAL,A
2350847,11/08/2016,11/08/2016 - STATE GENERAL,P
2350847,11/06/2012,11/06/2012 - STATE GENERAL,P
2350847,11/03/2020,11/03/2020 - STATE GENERAL,P
2350847,11/06/2018,11/06/2018 - STATE GENERAL,P
2350847,11/05/2024,11/05/2024 - STATE GENERAL,P
2316151,11/05/1996,STATE GENERAL,P
2316151,11/07/1995,SCHOOL BOARD ELECTION,P
2316151,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
2386159,11/02/2004,11/02/2004 - STATE GENERAL,P
2398959,09/12/2000,STATE PRIMARY ELECTION,P
2398959,11/07/2000,STATE GENERAL,P
2371689,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
2337774,05/14/2024,05/14/2024 - SPEC ELECT HENNEPIN CO COM 06,P
2367112,05/14/2024,05/14/2024 - SPEC ELECT HENNEPIN CO COM 06,P
2373329,11/05/2024,11/05/2024 - STATE GENERAL,P
2355997,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
2379512,05/14/2024,05/14/2024 - SPEC ELECT HENNEPIN CO COM 06,P
2379604,05/14/2024,05/14/2024 - SPEC ELECT HENNEPIN CO COM 06,P
2339060,11/05/2024,11/05/2024 - STATE GENERAL,P
2352510,11/08/2016,11/08/2016 - STATE GENERAL,A
2333443,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
2381743,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
2373775,05/14/2024,05/14/2024 - SPEC ELECT HENNEPIN CO COM 06,P
2398959,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
2398959,11/02/2004,11/02/2004 - STATE GENERAL,P
2388104,05/14/2024,05/14/2024 - SPEC ELECT HENNEPIN CO COM 06,P
2309747,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
2398959,11/07/2006,11/07/2006 - STATE GENERAL,P
2302519,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
2345856,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
2304403,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
2329965,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
2388116,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
2340676,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
2395048,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
2366112,05/14/2024,05/14/2024 - SPEC ELECT HENNEPIN CO COM 06,P
2399935,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
2371816,05/14/2024,05/14/2024 - SPEC ELECT HENNEPIN CO COM 06,P
2395293,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
2398959,11/04/2003,11/04/2003 GENERAL ELECTION,P
2314689,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,A
2398959,11/04/2008,11/04/2008 - STATE GENERAL,P
2398959,11/02/2010,11/02/2010 - STATE GENERAL,P
2365451,05/14/2024,05/14/2024 - SPEC ELECT HENNEPIN CO COM 06,P
2365753,05/14/2024,05/14/2024 - SPEC ELECT HENNEPIN CO COM 06,P
2353874,05/14/2024,05/14/2024 - SPEC ELECT HENNEPIN CO COM 06,P
2319162,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,A
2313958,05/14/2024,05/14/2024 - SPEC ELECT HENNEPIN CO COM 06,P
2343853,05/14/2024,05/14/2024 - SPEC ELECT HENNEPIN CO COM 06,P
2371689,11/02/2004,11/02/2004 - STATE GENERAL,P
2398959,11/08/2016,11/08/2016 - STATE GENERAL,P
2398959,11/04/2014,11/04/2014 - STATE GENERAL,P
2311468,11/02/2004,11/02/2004 - STATE GENERAL,P
2325113,11/07/2000,STATE GENERAL,P
2325113,11/02/1999,MUNICIPAL GENERAL,P
2325113,11/03/1998,STATE GENERAL,P
2325113,11/04/1997,MUNICIPAL GENERAL,P
2325113,11/05/1996,STATE GENERAL,P
2306956,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
2325113,11/06/2001,2001 GENERAL ELECTION,P
2304497,05/14/2024,05/14/2024 - SPEC ELECT HENNEPIN CO COM 06,P
2339785,11/05/2024,11/05/2024 - STATE GENERAL,P
2350340,09/12/2000,STATE PRIMARY ELECTION,P
2350340,11/07/2000,STATE GENERAL,P
2350340,09/15/1998,STATE PRIMARY ELECTION,P
2350340,11/03/1998,STATE GENERAL,P
2383465,05/14/2024,05/14/2024 - SPEC ELECT HENNEPIN CO COM 06,P
2383162,05/14/2024,05/14/2024 - SPEC ELECT HENNEPIN CO COM 06,P
2311556,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
2385520,05/14/2024,05/14/2024 - SPEC ELECT HENNEPIN CO COM 06,P
2352510,08/09/2016,08/09/2016 - STATE PRIMARY,P
2328275,05/14/2024,05/14/2024 - SPEC ELECT HENNEPIN CO COM 06,P
2371689,11/04/2008,11/04/2008 - STATE GENERAL,P
2329623,05/14/2024,05/14/2024 - SPEC ELECT HENNEPIN CO COM 06,P
2385951,11/02/2004,11/02/2004 - STATE GENERAL,P
2325113,11/02/2004,11/02/2004 - STATE GENERAL,P
2394755,05/14/2024,05/14/2024 - SPEC ELECT HENNEPIN CO COM 06,P
2394855,05/14/2024,05/14/2024 - SPEC ELECT HENNEPIN CO COM 06,P
2325113,11/08/2005,11/08/2005 - MUNICIPAL GENERAL,P
2334559,05/14/2024,05/14/2024 - SPEC ELECT HENNEPIN CO COM 06,A
2310372,05/14/2024,05/14/2024 - SPEC ELECT HENNEPIN CO COM 06,A
2371689,11/02/2010,11/02/2010 - STATE GENERAL,P
2339363,05/14/2024,05/14/2024 - SPEC ELECT HENNEPIN CO COM 06,A
2329665,05/14/2024,05/14/2024 - SPEC ELECT HENNEPIN CO COM 06,P
2385951,11/04/2008,11/04/2008 - STATE GENERAL,P
2325113,11/07/2006,11/07/2006 - STATE GENERAL,P
2317725,11/05/2024,11/05/2024 - STATE GENERAL,A
2325113,11/03/2009,11/03/2009 - MUNICIPAL GENERAL,P
2325113,11/04/2008,11/04/2008 - STATE GENERAL,P
2325113,11/02/2010,11/02/2010 - STATE GENERAL,P
2343464,11/05/1996,STATE GENERAL,P
2385951,11/06/2012,11/06/2012 - STATE GENERAL,P
2364367,11/05/2024,11/05/2024 - STATE GENERAL,A
2385951,11/05/2013,11/05/2013 - SCHOOL DISTRICT GENERAL,P
2373487,05/14/2024,05/14/2024 - SPEC ELECT HENNEPIN CO COM 06,P
2385951,11/04/2014,11/04/2014 - STATE GENERAL,P
2373488,05/14/2024,05/14/2024 - SPEC ELECT HENNEPIN CO COM 06,P
2371689,11/06/2012,11/06/2012 - STATE GENERAL,P
2343464,11/06/2012,11/06/2012 - STATE GENERAL,P
2343464,11/07/2000,STATE GENERAL,P
2363727,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,A
2385951,11/08/2016,11/08/2016 - STATE GENERAL,P
2394629,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
2302699,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
2328099,05/14/2024,05/14/2024 - SPEC ELECT HENNEPIN CO COM 06,A
2325113,11/04/2014,11/04/2014 - STATE GENERAL,P
2325113,11/06/2012,11/06/2012 - STATE GENERAL,P
2394629,11/07/2006,11/07/2006 - STATE GENERAL,P
2325113,11/05/2013,11/05/2013 - MUNICIPAL GENERAL,P
2327699,11/02/2004,11/02/2004 - STATE GENERAL,P
2366563,05/14/2024,05/14/2024 - SPEC ELECT HENNEPIN CO COM 06,P
2327699,11/07/2006,11/07/2006 - STATE GENERAL,P
2327699,11/04/2008,11/04/2008 - STATE GENERAL,P
2323557,05/14/2024,05/14/2024 - SPEC ELECT HENNEPIN CO COM 06,A
2385971,05/14/2024,05/14/2024 - SPEC ELECT HENNEPIN CO COM 06,A
2304192,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
2343464,11/05/2024,11/05/2024 - STATE GENERAL,A
2385951,11/06/2018,11/06/2018 - STATE GENERAL,A
2327699,09/12/2000,STATE PRIMARY ELECTION,P
2327699,11/02/1999,MUNICIPAL GENERAL,P
2327699,11/05/1996,STATE GENERAL,P
2385951,11/03/2020,11/03/2020 - STATE GENERAL,A
2315825,11/02/2004,11/02/2004 - STATE GENERAL,P
2325113,11/08/2016,11/08/2016 - STATE GENERAL,P
2316151,11/06/2012,11/06/2012 - STATE GENERAL,P
2315825,11/06/2007,11/06/2007 - SD SPEC ELECT ISD 192 - FARMINGTON,P
2372242,05/14/2024,05/14/2024 - SPEC ELECT HENNEPIN CO COM 06,P
2356593,09/12/2000,STATE PRIMARY ELECTION,P
2371689,11/08/2016,11/08/2016 - STATE GENERAL,P
2325113,11/07/2017,11/07/2017 - MUNICIPAL GENERAL,A
2356593,09/14/2004,09/14/2004 - STATE PRIMARY,P
2356593,11/02/2004,11/02/2004 - STATE GENERAL,P
2356593,09/13/2005,09/13/2005 - MUNICIPAL PRIMARY,P
2356593,11/08/2005,11/08/2005 - MUNICIPAL GENERAL,P
2315825,11/06/2012,11/06/2012 - STATE GENERAL,P
2356593,11/04/2008,11/04/2008 - STATE GENERAL,A
2356593,11/07/2006,11/07/2006 - STATE GENERAL,P
2325113,11/06/2018,11/06/2018 - STATE GENERAL,A
2356593,11/04/2014,11/04/2014 - STATE GENERAL,A
2356593,11/08/2016,11/08/2016 - STATE GENERAL,A
2319097,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,A
2356593,08/14/2018,08/14/2018 - STATE PRIMARY,A
2356593,11/06/2018,11/06/2018 - STATE GENERAL,A
2356593,11/08/2022,11/08/2022 - STATE GENERAL,A
2356593,11/07/2000,STATE GENERAL,P
2356593,11/02/1999,MUNICIPAL GENERAL,P
2356593,09/15/1998,STATE PRIMARY ELECTION,P
2356593,11/03/1998,STATE GENERAL,P
2356593,11/06/2001,2001 GENERAL ELECTION,P
2356593,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
2324200,05/14/2024,05/14/2024 - SPEC ELECT HENNEPIN CO COM 06,P
2315825,11/04/2014,11/04/2014 - STATE GENERAL,P
2325113,08/14/2018,08/14/2018 - STATE PRIMARY,P
2306254,05/14/2024,05/14/2024 - SPEC ELECT HENNEPIN CO COM 06,P
2356593,11/02/2010,11/02/2010 - STATE GENERAL,P
2356593,11/06/2012,11/06/2012 - STATE GENERAL,A
2325113,11/03/2020,11/03/2020 - STATE GENERAL,A
2325113,03/03/2020,03/03/2020 - PRESIDENTIAL PRIMARY,P
2325113,08/11/2020,08/11/2020 - STATE PRIMARY,P
2321960,05/14/2024,05/14/2024 - SPEC ELECT HENNEPIN CO COM 06,A
2315825,11/08/2016,11/08/2016 - STATE GENERAL,A
2303696,05/14/2024,05/14/2024 - SPEC ELECT HENNEPIN CO COM 06,P
2363603,05/14/2024,05/14/2024 - SPEC ELECT HENNEPIN CO COM 06,A
2315825,03/03/2020,03/03/2020 - PRESIDENTIAL PRIMARY,P
2325113,11/02/2021,11/02/2021 - MUNICIPAL GENERAL,A
2315825,11/06/2018,11/06/2018 - STATE GENERAL,P
2387270,05/14/2024,05/14/2024 - SPEC ELECT HENNEPIN CO COM 06,P
