VoterId,ElectionDate,ElectionDescription,VotingMethod
3882716,11/02/2004,11/02/2004 - STATE GENERAL,P
3854339,11/03/2020,11/03/2020 - STATE GENERAL,A
3882716,11/06/2012,11/06/2012 - STATE GENERAL,P
3803532,11/02/2004,11/02/2004 - STATE GENERAL,P
3854339,11/04/2008,11/04/2008 - STATE GENERAL,P
3854339,11/02/2004,11/02/2004 - STATE GENERAL,P
3854339,11/08/2016,11/08/2016 - STATE GENERAL,P
3854339,11/07/2006,11/07/2006 - STATE GENERAL,P
3882716,11/04/2008,11/04/2008 - STATE GENERAL,P
3808014,11/06/2012,11/06/2012 - STATE GENERAL,P
3854339,11/08/2022,11/08/2022 - STATE GENERAL,P
3854339,11/06/2012,11/06/2012 - STATE GENERAL,P
3854339,11/06/2018,11/06/2018 - STATE GENERAL,P
3892566,11/02/2004,11/02/2004 - STATE GENERAL,P
3868312,11/02/2010,11/02/2010 - STATE GENERAL,P
3832263,11/02/2004,11/02/2004 - STATE GENERAL,P
3834259,11/02/2004,11/02/2004 - STATE GENERAL,P
3843144,11/02/2004,11/02/2004 - STATE GENERAL,P
3868312,11/04/2008,11/04/2008 - STATE GENERAL,P
3843144,11/04/2008,11/04/2008 - STATE GENERAL,P
3875870,11/08/2016,11/08/2016 - STATE GENERAL,P
3892566,11/04/2008,11/04/2008 - STATE GENERAL,P
3827563,11/02/2004,11/02/2004 - STATE GENERAL,P
3875870,11/02/2004,11/02/2004 - STATE GENERAL,P
3875870,11/04/2008,11/04/2008 - STATE GENERAL,P
3805822,11/04/2008,11/04/2008 - STATE GENERAL,P
3868312,11/06/2012,11/06/2012 - STATE GENERAL,P
3884637,11/02/2004,11/02/2004 - STATE GENERAL,P
3868312,11/02/2004,11/02/2004 - STATE GENERAL,P
3894194,11/02/2004,11/02/2004 - STATE GENERAL,P
3868312,11/04/2014,11/04/2014 - STATE GENERAL,P
3898041,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
3868312,11/08/2016,11/08/2016 - STATE GENERAL,P
3805822,11/02/2004,11/02/2004 - STATE GENERAL,P
3869650,11/07/2023,11/07/2023 - SPEC ELECT MCD EDINA,P
3868312,11/07/2006,11/07/2006 - STATE GENERAL,P
3868312,11/06/2018,11/06/2018 - STATE GENERAL,P
3832263,11/06/2012,11/06/2012 - STATE GENERAL,P
3834626,11/02/2004,11/02/2004 - STATE GENERAL,P
3834626,11/07/2006,11/07/2006 - STATE GENERAL,P
3834626,11/06/2007,11/06/2007 - MUNICIPAL GENERAL,P
3834626,11/04/2008,11/04/2008 - STATE GENERAL,P
3834626,11/06/2012,11/06/2012 - STATE GENERAL,P
3834626,11/04/2014,11/04/2014 - STATE GENERAL,P
3834626,11/06/2018,11/06/2018 - STATE GENERAL,P
3834626,11/03/2020,11/03/2020 - STATE GENERAL,P
3866106,11/02/2004,11/02/2004 - STATE GENERAL,P
3866106,11/07/2006,11/07/2006 - STATE GENERAL,P
3875870,11/06/2018,11/06/2018 - STATE GENERAL,P
3875870,11/03/2020,11/03/2020 - STATE GENERAL,P
3820142,11/02/2004,11/02/2004 - STATE GENERAL,P
3800914,11/06/2012,11/06/2012 - STATE GENERAL,P
3884637,11/04/2008,11/04/2008 - STATE GENERAL,P
3884637,11/02/2010,11/02/2010 - STATE GENERAL,P
3800914,11/08/2016,11/08/2016 - STATE GENERAL,P
3800914,11/03/2020,11/03/2020 - STATE GENERAL,A
3884637,11/06/2012,11/06/2012 - STATE GENERAL,P
3884637,11/06/2018,11/06/2018 - STATE GENERAL,A
3884637,11/03/2020,11/03/2020 - STATE GENERAL,A
3884637,11/08/2016,11/08/2016 - STATE GENERAL,A
3844050,11/02/2004,11/02/2004 - STATE GENERAL,P
3857335,11/02/2004,11/02/2004 - STATE GENERAL,P
3894194,11/02/2010,11/02/2010 - STATE GENERAL,P
3894494,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
3822130,11/02/2004,11/02/2004 - STATE GENERAL,P
3844050,11/04/2008,11/04/2008 - STATE GENERAL,P
3806431,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
3800429,11/02/2004,11/02/2004 - STATE GENERAL,A
3882667,05/14/2024,05/14/2024 - SPEC ELECT HENNEPIN CO COM 06,P
3827563,11/04/2014,11/04/2014 - STATE GENERAL,P
3827563,11/06/2018,11/06/2018 - STATE GENERAL,P
3871289,05/14/2024,05/14/2024 - SPEC ELECT HENNEPIN CO COM 06,P
3827563,11/08/2016,11/08/2016 - STATE GENERAL,P
3850328,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
3871328,05/14/2024,05/14/2024 - SPEC ELECT HENNEPIN CO COM 06,P
3837085,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
3806305,05/14/2024,05/14/2024 - SPEC ELECT HENNEPIN CO COM 06,P
3828542,11/04/2008,11/04/2008 - STATE GENERAL,A
3840663,05/14/2024,05/14/2024 - SPEC ELECT HENNEPIN CO COM 06,P
3841728,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
3847717,05/14/2024,05/14/2024 - SPEC ELECT HENNEPIN CO COM 06,P
3887015,11/05/2024,11/05/2024 - STATE GENERAL,P
3801179,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
3809652,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,A
3820815,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
3877346,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,A
3810136,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
3818357,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
3821826,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
3830882,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
3836138,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
3837453,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
3852352,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
3854843,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
3868536,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
3808037,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
3816528,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
3838197,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
3854816,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,A
3863806,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
3888239,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,A
3868312,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,A
3835425,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,A
3838867,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
3878334,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,A
3812714,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
3832017,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
3838609,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,A
3863860,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
3827563,11/03/2020,11/03/2020 - STATE GENERAL,P
3854339,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,A
3840250,11/04/2008,11/04/2008 - STATE GENERAL,P
3802123,05/14/2024,05/14/2024 - SPEC ELECT HENNEPIN CO COM 06,P
3802492,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,A
3808074,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
3888269,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,A
3800429,11/04/2008,11/04/2008 - STATE GENERAL,A
3832570,05/14/2024,05/14/2024 - SPEC ELECT HENNEPIN CO COM 06,P
3800429,11/02/2010,11/02/2010 - STATE GENERAL,P
3809981,11/05/2024,11/05/2024 - STATE GENERAL,P
3811129,05/14/2024,05/14/2024 - SPEC ELECT HENNEPIN CO COM 06,P
3892611,11/05/2024,11/05/2024 - STATE GENERAL,P
3840250,11/02/2004,11/02/2004 - STATE GENERAL,P
3859684,11/02/2004,11/02/2004 - STATE GENERAL,P
3819645,11/02/2004,11/02/2004 - STATE GENERAL,P
3861918,11/02/2004,11/02/2004 - STATE GENERAL,P
3808582,11/02/2004,11/02/2004 - STATE GENERAL,P
3819645,11/04/2008,11/04/2008 - STATE GENERAL,P
3819645,11/07/2006,11/07/2006 - STATE GENERAL,P
3864502,05/14/2024,05/14/2024 - SPEC ELECT HENNEPIN CO COM 06,P
3805437,05/14/2024,05/14/2024 - SPEC ELECT HENNEPIN CO COM 06,P
3880346,11/05/2024,11/05/2024 - STATE GENERAL,P
3891714,11/02/2004,11/02/2004 - STATE GENERAL,P
3805545,05/14/2024,05/14/2024 - SPEC ELECT HENNEPIN CO COM 06,P
3807765,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
3807583,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
3819645,11/06/2012,11/06/2012 - STATE GENERAL,P
3819319,05/14/2024,05/14/2024 - SPEC ELECT HENNEPIN CO COM 06,P
3845983,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
3834484,11/05/2024,11/05/2024 - STATE GENERAL,P
3803744,11/02/2010,11/02/2010 - STATE GENERAL,P
3804859,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
3808861,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
3803370,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
3806831,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
3830110,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
3813544,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
3898986,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 877 - BUFFALO-HANOVER-MONTROSE,P
3800659,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,A
3808447,05/14/2024,05/14/2024 - SPEC ELECT HENNEPIN CO COM 06,P
3819645,11/08/2016,11/08/2016 - STATE GENERAL,P
3884718,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
3828542,11/02/2004,11/02/2004 - STATE GENERAL,P
3840206,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 877 - BUFFALO-HANOVER-MONTROSE,P
3864463,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 877 - BUFFALO-HANOVER-MONTROSE,P
3859224,11/05/2024,11/05/2024 - STATE GENERAL,P
3811992,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 877 - BUFFALO-HANOVER-MONTROSE,P
3805822,11/06/2012,11/06/2012 - STATE GENERAL,P
3808022,05/14/2024,05/14/2024 - SPEC ELECT HENNEPIN CO COM 06,P
3812513,11/02/2004,11/02/2004 - STATE GENERAL,P
3855215,11/02/2004,11/02/2004 - STATE GENERAL,P
3897830,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
3891714,11/04/2008,11/04/2008 - STATE GENERAL,P
3883068,11/02/2004,11/02/2004 - STATE GENERAL,P
3845324,11/02/2004,11/02/2004 - STATE GENERAL,P
3807605,11/02/2004,11/02/2004 - STATE GENERAL,P
3819645,11/06/2018,11/06/2018 - STATE GENERAL,P
3828286,05/14/2024,05/14/2024 - SPEC ELECT HENNEPIN CO COM 06,P
3885083,05/14/2024,05/14/2024 - SPEC ELECT HENNEPIN CO COM 06,P
3887015,11/02/2004,11/02/2004 - STATE GENERAL,P
3868003,11/05/2024,11/05/2024 - STATE GENERAL,P
3842212,11/02/2004,11/02/2004 - STATE GENERAL,P
3842253,11/02/2004,11/02/2004 - STATE GENERAL,P
3843047,11/02/2004,11/02/2004 - STATE GENERAL,P
3819482,11/02/2004,11/02/2004 - STATE GENERAL,P
3891714,11/06/2012,11/06/2012 - STATE GENERAL,P
3803592,05/14/2024,05/14/2024 - SPEC ELECT HENNEPIN CO COM 06,P
3876333,05/14/2024,05/14/2024 - SPEC ELECT HENNEPIN CO COM 06,P
3894345,05/14/2024,05/14/2024 - SPEC ELECT HENNEPIN CO COM 06,P
3857335,11/03/2020,11/03/2020 - STATE GENERAL,A
3857335,11/08/2022,11/08/2022 - STATE GENERAL,A
3857335,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
3803744,11/02/2004,11/02/2004 - STATE GENERAL,P
3868003,11/02/2004,11/02/2004 - STATE GENERAL,P
3842212,11/04/2008,11/04/2008 - STATE GENERAL,P
3842253,11/04/2008,11/04/2008 - STATE GENERAL,P
3840413,05/14/2024,05/14/2024 - SPEC ELECT HENNEPIN CO COM 06,P
3843047,11/07/2006,11/07/2006 - STATE GENERAL,P
3843047,11/04/2008,11/04/2008 - STATE GENERAL,A
3877745,05/14/2024,05/14/2024 - SPEC ELECT HENNEPIN CO COM 06,P
