VoterId,ElectionDate,ElectionDescription,VotingMethod
5237346,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
5267664,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
5214799,11/06/2018,11/06/2018 - STATE GENERAL,P
5256530,11/08/2016,11/08/2016 - STATE GENERAL,A
5214799,11/08/2016,11/08/2016 - STATE GENERAL,P
5298827,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
5277144,11/08/2016,11/08/2016 - STATE GENERAL,P
5285707,08/14/2018,08/14/2018 - STATE PRIMARY,A
5214799,03/03/2020,03/03/2020 - PRESIDENTIAL PRIMARY,P
5256530,03/03/2020,03/03/2020 - PRESIDENTIAL PRIMARY,P
5256530,11/03/2020,11/03/2020 - STATE GENERAL,A
5273558,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
5291432,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
5208454,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
5240158,11/08/2016,11/08/2016 - STATE GENERAL,P
5240158,11/02/2021,11/02/2021 - MUNICIPAL GENERAL,P
5255921,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
5230942,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
5267829,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
5210874,11/02/2021,11/02/2021 - MUNICIPAL GENERAL,P
5210874,08/09/2022,08/09/2022 - STATE PRIMARY,P
5210874,11/08/2022,11/08/2022 - STATE GENERAL,P
5279781,11/08/2016,11/08/2016 - STATE GENERAL,A
5279781,11/07/2017,11/07/2017 - MUNICIPAL GENERAL,P
5279781,08/14/2018,08/14/2018 - STATE PRIMARY,P
5279781,11/06/2018,11/06/2018 - STATE GENERAL,A
5279781,01/21/2020,01/21/2020 - SPEC PRI LEG DIST 60A,P
5279781,03/03/2020,03/03/2020 - PRESIDENTIAL PRIMARY,A
5281252,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
5285707,11/08/2016,11/08/2016 - STATE GENERAL,A
5221726,11/08/2016,11/08/2016 - STATE GENERAL,P
5285707,11/03/2020,11/03/2020 - STATE GENERAL,A
5208947,11/05/2024,11/05/2024 - STATE GENERAL,P
5234300,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
5247355,11/08/2016,11/08/2016 - STATE GENERAL,P
5247355,11/07/2017,11/07/2017 - MUNICIPAL GENERAL,A
5247355,08/14/2018,08/14/2018 - STATE PRIMARY,A
5247355,11/06/2018,11/06/2018 - STATE GENERAL,A
5247355,08/11/2020,08/11/2020 - STATE PRIMARY,A
5247355,11/03/2020,11/03/2020 - STATE GENERAL,A
5213375,11/08/2016,11/08/2016 - STATE GENERAL,A
5263626,11/03/2020,11/03/2020 - STATE GENERAL,A
5279781,08/11/2020,08/11/2020 - STATE PRIMARY,P
5279781,11/03/2020,11/03/2020 - STATE GENERAL,A
5241216,11/08/2016,11/08/2016 - STATE GENERAL,A
5262013,08/09/2016,08/09/2016 - STATE PRIMARY,P
5242386,11/08/2016,11/08/2016 - STATE GENERAL,P
5220881,11/05/2024,11/05/2024 - STATE GENERAL,P
5255675,11/06/2018,11/06/2018 - STATE GENERAL,P
5255675,11/03/2020,11/03/2020 - STATE GENERAL,P
5233959,11/08/2016,11/08/2016 - STATE GENERAL,P
5201866,11/08/2022,11/08/2022 - STATE GENERAL,A
5201866,11/08/2016,11/08/2016 - STATE GENERAL,A
5201866,11/06/2018,11/06/2018 - STATE GENERAL,A
5262013,11/08/2016,11/08/2016 - STATE GENERAL,P
5281393,11/03/2020,11/03/2020 - STATE GENERAL,A
5243847,11/08/2016,11/08/2016 - STATE GENERAL,A
5243847,11/06/2018,11/06/2018 - STATE GENERAL,P
5243847,03/03/2020,03/03/2020 - PRESIDENTIAL PRIMARY,P
5243847,11/03/2020,11/03/2020 - STATE GENERAL,A
5286934,11/03/2020,11/03/2020 - STATE GENERAL,P
5262013,11/06/2018,11/06/2018 - STATE GENERAL,A
5225658,11/06/2018,11/06/2018 - STATE GENERAL,P
5286934,11/08/2016,11/08/2016 - STATE GENERAL,A
5241216,11/07/2017,11/07/2017 - SCHOOL DISTRICT GENERAL,P
5214872,11/08/2016,11/08/2016 - STATE GENERAL,P
5263380,11/08/2016,11/08/2016 - STATE GENERAL,A
5227166,11/06/2018,11/06/2018 - STATE GENERAL,A
5227166,11/03/2020,11/03/2020 - STATE GENERAL,A
5241145,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
5214872,03/03/2020,03/03/2020 - PRESIDENTIAL PRIMARY,P
5252616,05/14/2024,05/14/2024 - SPEC ELECT HENNEPIN CO COM 06,P
5214872,11/03/2020,11/03/2020 - STATE GENERAL,A
5214872,08/10/2021,08/10/2021 - MUNICIPAL PRIMARY,P
5214872,11/02/2021,11/02/2021 - MUNICIPAL GENERAL,P
5225134,05/14/2024,05/14/2024 - SPEC ELECT HENNEPIN CO COM 06,P
5251101,05/14/2024,05/14/2024 - SPEC ELECT HENNEPIN CO COM 06,P
5266770,11/05/2024,11/05/2024 - STATE GENERAL,P
5279069,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
5266945,05/14/2024,05/14/2024 - SPEC ELECT HENNEPIN CO COM 06,P
5267371,05/14/2024,05/14/2024 - SPEC ELECT HENNEPIN CO COM 06,P
5271692,05/14/2024,05/14/2024 - SPEC ELECT HENNEPIN CO COM 06,P
5233661,05/14/2024,05/14/2024 - SPEC ELECT HENNEPIN CO COM 06,P
5279703,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
5222513,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
5268759,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
5220274,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
5237228,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
5247884,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,A
5256893,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
5277850,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,A
5237423,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
5270914,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,A
5271881,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
5271958,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,A
5298522,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
5228428,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
5274904,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
5215024,05/24/2016,05/24/2016 - SD SPEC ELECT ISD 138 - NORTH BRANCH,P
5210167,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,A
5221066,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
5267592,11/08/2016,11/08/2016 - STATE GENERAL,A
5220046,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
5208914,08/09/2016,08/09/2016 - STATE PRIMARY,A
5237251,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,A
5237428,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
