VoterId,ElectionDate,ElectionDescription,VotingMethod
2599977,11/06/2018,11/06/2018 - STATE GENERAL,P
2599977,11/07/2006,11/07/2006 - STATE GENERAL,P
2599977,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
2599977,11/06/2012,11/06/2012 - STATE GENERAL,P
2599977,11/02/2004,11/02/2004 - STATE GENERAL,P
2599977,08/12/2014,08/12/2014 - STATE PRIMARY,P
2599977,11/07/2000,STATE GENERAL,P
2599977,11/07/2017,11/07/2017 - MUNICIPAL GENERAL,P
2599977,11/04/2014,11/04/2014 - STATE GENERAL,P
2599977,11/08/2016,11/08/2016 - STATE GENERAL,A
2529777,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,A
2586491,08/11/2020,08/11/2020 - STATE PRIMARY,P
2527732,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,A
2517671,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
2507767,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
2516554,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
2506600,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
2509783,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,A
2592005,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
2579253,11/04/2003,11/04/2003 GENERAL ELECTION,P
2534665,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
2571327,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
2578820,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
2530084,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,A
2514871,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
2555220,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
2553738,11/07/2000,STATE GENERAL,P
2553738,11/03/1998,STATE GENERAL,P
2511161,09/12/2000,STATE PRIMARY ELECTION,P
2511161,11/07/2006,11/07/2006 - STATE GENERAL,P
2511161,09/11/2007,09/11/2007 - MUNICIPAL PRIMARY,P
2511161,11/04/2008,11/04/2008 - STATE GENERAL,P
2586491,03/03/2020,03/03/2020 - PRESIDENTIAL PRIMARY,P
2561604,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
2511161,09/10/2002,09-10-02 STATE PRIMARY,P
2511161,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
2555834,05/14/2024,05/14/2024 - SPEC ELECT HENNEPIN CO COM 06,P
2572289,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
2553738,11/06/2001,FALL GENERAL (11/6/2001),P
2510766,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
