VoterId,ElectionDate,ElectionDescription,VotingMethod
4308684,11/06/2012,11/06/2012 - STATE GENERAL,P
4362272,08/10/2010,08/10/2010 - STATE PRIMARY,P
4362272,11/06/2012,11/06/2012 - STATE GENERAL,A
4362272,11/02/2010,11/02/2010 - STATE GENERAL,P
4308684,11/02/2010,11/02/2010 - STATE GENERAL,P
4308684,11/04/2008,11/04/2008 - STATE GENERAL,P
4398457,08/11/2020,08/11/2020 - STATE PRIMARY,A
4398457,11/04/2008,11/04/2008 - STATE GENERAL,P
4398457,11/06/2012,11/06/2012 - STATE GENERAL,P
4362272,11/04/2008,11/04/2008 - STATE GENERAL,P
4362272,11/03/2009,11/03/2009 - MUNICIPAL GENERAL,P
4389163,11/05/2013,11/05/2013 - MUNICIPAL GENERAL,P
4324201,09/09/2008,09/09/2008 - STATE PRIMARY,A
4389163,11/04/2014,11/04/2014 - STATE GENERAL,P
4314943,11/04/2008,11/04/2008 - STATE GENERAL,P
4324201,11/04/2008,11/04/2008 - STATE GENERAL,A
4348103,11/02/2010,11/02/2010 - STATE GENERAL,P
4356644,08/12/2014,08/12/2014 - STATE PRIMARY,P
4356644,11/04/2014,11/04/2014 - STATE GENERAL,P
4364116,11/07/2017,11/07/2017 - MUNICIPAL GENERAL,P
4364116,08/14/2018,08/14/2018 - STATE PRIMARY,P
4331043,11/04/2008,11/04/2008 - STATE GENERAL,P
4331043,11/02/2010,11/02/2010 - STATE GENERAL,P
4330771,11/04/2008,11/04/2008 - STATE GENERAL,P
4348103,11/06/2012,11/06/2012 - STATE GENERAL,P
4389163,11/04/2008,11/04/2008 - STATE GENERAL,P
4348103,11/04/2008,11/04/2008 - STATE GENERAL,P
4348103,09/15/2009,09/15/2009 - MUNICIPAL PRIMARY,P
4348103,11/03/2009,11/03/2009 - MUNICIPAL GENERAL,P
4364116,11/04/2014,11/04/2014 - STATE GENERAL,P
4364116,11/08/2016,11/08/2016 - STATE GENERAL,P
4356644,08/14/2012,08/14/2012 - STATE PRIMARY,P
4356644,11/07/2017,11/07/2017 - MUNICIPAL GENERAL,A
4356644,08/14/2018,08/14/2018 - STATE PRIMARY,A
4389163,11/06/2012,11/06/2012 - STATE GENERAL,P
4330771,08/10/2010,08/10/2010 - STATE PRIMARY,P
4390243,08/14/2012,08/14/2012 - STATE PRIMARY,P
4390243,11/04/2008,11/04/2008 - STATE GENERAL,P
4390243,08/10/2010,08/10/2010 - STATE PRIMARY,P
4356644,11/05/2013,11/05/2013 - MUNICIPAL GENERAL,A
4356644,11/02/2021,11/02/2021 - MUNICIPAL GENERAL,A
4356644,11/03/2009,11/03/2009 - MUNICIPAL GENERAL,P
