VoterId,ElectionDate,ElectionDescription,VotingMethod
2216645,11/04/2008,11/04/2008 - STATE GENERAL,A
2216645,11/07/2006,11/07/2006 - STATE GENERAL,A
2216645,11/06/2007,11/06/2007 - SCHOOL DISTRICT GENERAL,A
2216645,09/09/2008,09/09/2008 - STATE PRIMARY,A
2219727,11/04/2003,11/04/2003 GENERAL ELECTION,P
2219727,09/14/2004,09/14/2004 - STATE PRIMARY,P
2219727,11/02/2004,11/02/2004 - STATE GENERAL,P
2216645,11/02/2004,11/02/2004 - STATE GENERAL,A
2216645,09/13/2005,09/13/2005 - SCHOOL DISTRICT PRIMARY,A
2216645,11/08/2005,11/08/2005 - SCHOOL DISTRICT GENERAL,A
2216645,09/12/2006,09/12/2006 - STATE PRIMARY,A
2219727,09/12/2000,STATE PRIMARY ELECTION,P
2219727,11/07/2000,STATE GENERAL,P
2219727,11/02/1999,MUNICIPAL GENERAL,P
2219727,09/15/1998,STATE PRIMARY ELECTION,P
2219727,11/03/1998,STATE GENERAL,P
2219727,09/09/1997,MUNICIPAL PRIMARY,P
2219727,11/04/1997,MUNICIPAL GENERAL,P
2219727,09/10/1996,STATE PRIMARY ELECTION,P
2219727,11/05/1996,STATE GENERAL,P
2219727,11/07/1995,MUNICIPAL GENERAL,P
2219727,09/13/1994,STATE PRIMARY ELECTION,P
2219727,11/08/1994,STATE GENERAL,P
2219727,09/14/1993,MUNICIPAL PRIMARY,P
2219727,11/02/1993,MUNICIPAL GENERAL,P
2219727,09/11/2001,PRIMARY 2001-FINAL,P
2219727,11/06/2001,2001 GENERAL ELECTION,P
2216645,11/07/2000,STATE GENERAL,A
2216645,11/05/1996,STATE GENERAL,A
2256704,08/10/2010,08/10/2010 - STATE PRIMARY,P
2219727,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
2278028,11/06/2001,2001 CITY/SCHOOL DISTRICT,P
2278028,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
2278028,11/04/2003,11/04/2003 GENERAL ELECTION,P
2278028,11/02/2004,11/02/2004 - STATE GENERAL,P
2278028,11/07/2006,11/07/2006 - STATE GENERAL,P
2278028,11/04/2008,11/04/2008 - STATE GENERAL,A
2253931,11/07/2000,STATE GENERAL,P
2253931,11/02/1999,MUNICIPAL GENERAL,P
2253931,11/03/1998,STATE GENERAL,P
2253931,11/05/1996,STATE GENERAL,P
2253931,09/13/1994,STATE PRIMARY ELECTION,P
2253931,11/08/1994,STATE GENERAL,P
2234192,09/13/1994,STATE PRIMARY ELECTION,P
2234192,11/08/1994,STATE GENERAL,P
2274334,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 13 - COLUMBIA HEIGHTS,P
2253931,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
2200889,09/12/2000,STATE PRIMARY ELECTION,P
2200889,11/02/1999,MUNICIPAL GENERAL,P
2200889,12/31/1999,SPECIAL ELECTION,P
2200889,09/15/1998,STATE PRIMARY ELECTION,P
2200889,11/03/1998,STATE GENERAL,P
2200889,11/05/1996,STATE GENERAL,P
2200889,09/13/1994,STATE PRIMARY ELECTION,P
2200889,11/08/1994,STATE GENERAL,P
2246257,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,A
2278028,11/05/1996,STATE GENERAL,P
2278028,09/13/1994,STATE PRIMARY ELECTION,P
2278028,11/08/1994,STATE GENERAL,P
2278028,09/14/1993,MUNICIPAL PRIMARY,P
2278028,11/02/1993,MUNICIPAL GENERAL,P
2293799,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
2212349,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,A
2200889,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
2252299,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
2299758,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
2229106,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
2263405,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
2223907,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
2294575,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
2298506,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
2251742,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
2279945,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
2224844,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
2234192,11/07/2000,STATE GENERAL,P
2234192,11/03/1998,STATE GENERAL,P
2234192,11/05/1996,STATE GENERAL,P
2234192,11/07/2006,11/07/2006 - STATE GENERAL,P
2234192,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
2234192,11/02/2004,11/02/2004 - STATE GENERAL,P
2234192,11/08/2016,11/08/2016 - STATE GENERAL,P
2257096,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
2278055,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
2261535,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,A
2256177,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
