VoterId,ElectionDate,ElectionDescription,VotingMethod
3435101,11/02/2004,11/02/2004 - STATE GENERAL,P
3435101,11/08/2005,11/08/2005 - MUNICIPAL GENERAL,P
3435101,11/04/2014,11/04/2014 - STATE GENERAL,P
3428078,11/04/2008,11/04/2008 - STATE GENERAL,P
3466961,11/04/2008,11/04/2008 - STATE GENERAL,P
3435101,11/04/2008,11/04/2008 - STATE GENERAL,P
3466961,11/02/2010,11/02/2010 - STATE GENERAL,P
3435101,11/08/2016,11/08/2016 - STATE GENERAL,P
3435101,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
3436491,11/07/2006,11/07/2006 - STATE GENERAL,P
3401479,11/07/2006,11/07/2006 - STATE GENERAL,P
3436491,11/02/2004,11/02/2004 - STATE GENERAL,P
3401479,11/02/2004,11/02/2004 - STATE GENERAL,P
3401479,11/04/2014,11/04/2014 - STATE GENERAL,P
3428078,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
3466961,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
3466961,11/06/2012,11/06/2012 - STATE GENERAL,P
3428078,11/06/2012,11/06/2012 - STATE GENERAL,P
3466961,11/02/2004,11/02/2004 - STATE GENERAL,P
3428078,11/02/2004,11/02/2004 - STATE GENERAL,P
3435101,11/06/2012,11/06/2012 - STATE GENERAL,P
3435101,11/07/2017,11/07/2017 - MUNICIPAL GENERAL,P
3435101,11/06/2018,11/06/2018 - STATE GENERAL,P
3435101,11/07/2006,11/07/2006 - STATE GENERAL,P
3466961,11/07/2006,11/07/2006 - STATE GENERAL,P
3477745,11/02/2004,11/02/2004 - STATE GENERAL,P
3497509,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
3435101,11/02/2021,11/02/2021 - MUNICIPAL GENERAL,P
3452798,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
3435101,11/03/2020,11/03/2020 - STATE GENERAL,P
3435101,11/08/2022,11/08/2022 - STATE GENERAL,P
3455336,11/07/2023,11/07/2023 - SPEC ELECT MCD EDINA,P
3481452,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
3401479,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
3436491,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
3436491,11/06/2012,11/06/2012 - STATE GENERAL,P
3401479,11/06/2012,11/06/2012 - STATE GENERAL,P
3401479,03/03/2020,03/03/2020 - PRESIDENTIAL PRIMARY,P
3401479,11/04/2008,11/04/2008 - STATE GENERAL,P
3401479,11/08/2016,11/08/2016 - STATE GENERAL,A
3436491,11/02/2010,11/02/2010 - STATE GENERAL,P
3401479,11/02/2010,11/02/2010 - STATE GENERAL,P
3401479,11/06/2018,11/06/2018 - STATE GENERAL,A
3401479,08/11/2020,08/11/2020 - STATE PRIMARY,P
3401479,11/03/2020,11/03/2020 - STATE GENERAL,A
3496033,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
3494822,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
3407221,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
3493655,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
3456355,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
3456355,11/02/2004,11/02/2004 - STATE GENERAL,P
3477710,11/02/2004,11/02/2004 - STATE GENERAL,P
3437804,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
3496297,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
3443628,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
3443628,11/02/2004,11/02/2004 - STATE GENERAL,P
3443628,11/04/2008,11/04/2008 - STATE GENERAL,P
3477710,11/05/1996,SCHOOL BOARD ELECTION,P
3477710,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
3472516,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
3477745,11/07/2006,11/07/2006 - STATE GENERAL,P
