VoterId,ElectionDate,ElectionDescription,VotingMethod
6108751,11/08/2022,11/08/2022 - STATE GENERAL,A
6125641,11/08/2022,11/08/2022 - STATE GENERAL,A
6144442,11/08/2022,11/08/2022 - STATE GENERAL,A
6144442,11/02/2021,11/02/2021 - MUNICIPAL GENERAL,A
6147688,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
6136908,11/02/2021,11/02/2021 - MUNICIPAL GENERAL,P
6170716,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,A
6181317,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
6147950,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
6125641,11/02/2021,11/02/2021 - SD SPEC ELECT ISD 112 - EASTERN CARVER COUNTY,A
6120303,01/14/2025,01/14/2025 - SPEC PRI SEN DIST 60,P
6144255,11/02/2021,11/02/2021 - MUNICIPAL GENERAL,A
6167395,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
6150838,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
6164534,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
6119984,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,A
6131614,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
6181625,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,A
6143108,11/02/2021,11/02/2021 - MUNICIPAL GENERAL,P
6138437,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
6141855,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
6127306,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
6182005,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,A
6146093,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
6139297,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
6127378,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
6132106,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
6188711,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,A
6121168,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
6168139,11/08/2022,11/08/2022 - STATE GENERAL,A
6116912,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
6180571,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
6123770,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
6143255,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
6178317,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
6196248,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
6146093,11/08/2022,11/08/2022 - STATE GENERAL,P
6146093,11/05/2024,11/05/2024 - STATE GENERAL,A
6144791,11/02/2021,11/02/2021 - MUNICIPAL GENERAL,P
6113774,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,A
6196657,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,A
6108720,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
6184268,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
6119362,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
6177507,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
6113148,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
6129518,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,A
6164485,11/08/2022,11/08/2022 - STATE GENERAL,P
6120603,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
6198216,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
6190094,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
6117035,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
6131595,11/02/2021,11/02/2021 - MUNICIPAL GENERAL,P
6144254,11/02/2021,11/02/2021 - MUNICIPAL GENERAL,P
6143401,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
6144639,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
6166229,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
6113527,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
6144254,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
6139694,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
6196526,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,A
6144073,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
6160509,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,A
6191138,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,A
6148603,11/05/2024,11/05/2024 - STATE GENERAL,A
6131865,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
6191135,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
6136453,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
6188654,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,A
6144919,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,A
6143148,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
6139173,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
6170690,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,A
6162080,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
6149521,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
6143881,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
6144088,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
6180104,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
6114291,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
6144549,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
6102876,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
6133278,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
6123161,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
6169122,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
6136599,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
6132970,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
6195184,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
6120748,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
6144814,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
6143944,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
6126990,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
6181206,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,A
6155048,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
6132570,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
6133767,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
6144050,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
6136594,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
6144032,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
6144584,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
6173071,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
6184082,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
6117156,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,A
6144007,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
6194904,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
6144791,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
6125340,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,A
6127026,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,A
6129306,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
6136884,11/02/2021,11/02/2021 - MUNICIPAL GENERAL,P
6136884,11/08/2022,11/08/2022 - STATE GENERAL,P
6144564,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
6195302,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
6192685,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,A
6156710,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
