VoterId,ElectionDate,ElectionDescription,VotingMethod
6264595,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
6252945,11/05/2024,11/05/2024 - STATE GENERAL,P
6223179,11/08/2022,11/08/2022 - STATE GENERAL,P
6206780,08/09/2022,08/09/2022 - STATE PRIMARY,P
6256096,11/05/2024,11/05/2024 - STATE GENERAL,P
6275494,11/08/2022,11/08/2022 - STATE GENERAL,P
6286218,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
6259971,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
6250812,11/08/2022,11/08/2022 - STATE GENERAL,P
6224940,11/05/2024,11/05/2024 - STATE GENERAL,P
6204927,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
6231922,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
6271121,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
6205215,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
6212468,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
6286896,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,A
6219049,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,A
6235769,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 13 - COLUMBIA HEIGHTS,P
6256509,11/05/2024,11/05/2024 - STATE GENERAL,P
6254558,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
6234787,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
6255780,11/05/2024,11/05/2024 - STATE GENERAL,P
6260686,11/08/2022,11/08/2022 - STATE GENERAL,A
6269524,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
6268203,11/08/2022,11/08/2022 - STATE GENERAL,P
6225086,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
6262831,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
6255399,11/08/2022,11/08/2022 - STATE GENERAL,P
6215349,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 13 - COLUMBIA HEIGHTS,P
6203922,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
6230587,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
6234521,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,A
6285385,11/05/2024,11/05/2024 - STATE GENERAL,A
6260064,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
6268090,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
6277833,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,A
6289196,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,A
6260324,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,A
6206127,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
6259221,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
6276829,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
6280874,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
6213239,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
6265072,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,A
6232272,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
6211075,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
6222888,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
6237751,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
6238587,11/05/2024,11/05/2024 - STATE GENERAL,P
6209658,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
6220244,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
6278061,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
6265754,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
6201621,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
6209606,11/08/2022,11/08/2022 - STATE GENERAL,P
6233023,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
6288594,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,A
6291545,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,A
