VoterId,ElectionDate,ElectionDescription,VotingMethod
2718674,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,A
2716105,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
2741843,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
2781016,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,A
2783439,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
2769821,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,A
2798439,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
2747119,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,A
2724703,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
2798829,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,A
2726963,11/07/2000,STATE GENERAL,P
2726963,11/03/1998,STATE GENERAL,P
2726963,11/05/1996,STATE GENERAL,P
2724350,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,A
2724068,11/05/2002,11-05-2002 STATE GENERAL ELECTION,P
2724068,11/02/2004,11/02/2004 - STATE GENERAL,P
2799687,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
2773196,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,A
2769100,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,A
2790133,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,A
2724068,11/06/2012,11/06/2012 - STATE GENERAL,P
2747150,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,A
2757438,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,A
2733785,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
2780533,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
2701027,11/07/2006,11/07/2006 - STATE GENERAL,P
2706805,08/13/2024,08/13/2024 - STATE PRIMARY,A
2701027,11/02/2004,11/02/2004 - STATE GENERAL,P
2726963,11/02/2004,11/02/2004 - STATE GENERAL,P
2726963,11/07/2006,11/07/2006 - STATE GENERAL,P
2726963,11/04/2008,11/04/2008 - STATE GENERAL,P
2726963,11/08/2011,11/08/2011 - SCHOOL DISTRICT GENERAL,P
2726963,11/06/2012,11/06/2012 - STATE GENERAL,P
2726963,11/04/2014,11/04/2014 - STATE GENERAL,P
2726963,11/08/2016,11/08/2016 - STATE GENERAL,A
2726963,11/07/2017,11/07/2017 - SCHOOL DISTRICT GENERAL,P
2726963,11/06/2018,11/06/2018 - STATE GENERAL,A
2726963,11/03/2020,11/03/2020 - STATE GENERAL,A
2726963,08/10/2021,08/10/2021 - SPEC ELECT MCD BROOKLYN PARK,A
2726963,11/02/2021,11/02/2021 - SCHOOL DISTRICT GENERAL,P
2726963,11/08/2022,11/08/2022 - STATE GENERAL,A
2726963,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
2709251,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,A
2724068,11/08/2016,11/08/2016 - STATE GENERAL,P
2794836,11/04/2008,11/04/2008 - STATE GENERAL,P
2794836,11/02/2010,11/02/2010 - STATE GENERAL,P
2794836,11/06/2012,11/06/2012 - STATE GENERAL,P
2794836,11/04/2014,11/04/2014 - STATE GENERAL,P
2794836,11/08/2016,11/08/2016 - STATE GENERAL,P
2794836,08/14/2018,08/14/2018 - STATE PRIMARY,P
2794836,11/06/2018,11/06/2018 - STATE GENERAL,P
2794836,08/11/2020,08/11/2020 - STATE PRIMARY,A
2794836,11/03/2020,11/03/2020 - STATE GENERAL,P
