VoterId,ElectionDate,ElectionDescription,VotingMethod
1843961,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
1850086,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
1844451,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
1878381,11/05/1996,STATE GENERAL,P
1878381,11/07/1995,SCHOOL BOARD ELECTION,P
1878381,09/13/1994,STATE PRIMARY ELECTION,P
1878381,11/08/1994,STATE GENERAL,P
1804253,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,A
1806845,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
1842625,01/28/2025,01/28/2025 - SPEC ELECT SEN DIST 60,P
1849760,11/07/2006,11/07/2006 - STATE GENERAL,P
1857102,09/12/2000,STATE PRIMARY ELECTION,P
1857102,11/07/2000,STATE GENERAL,P
1857102,11/03/1998,STATE GENERAL,P
1857102,11/05/1996,STATE GENERAL,P
1857102,09/13/1994,STATE PRIMARY ELECTION,P
1857102,11/08/1994,STATE GENERAL,P
1878381,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
1867586,05/14/2024,05/14/2024 - SPEC ELECT HENNEPIN CO COM 06,P
1857102,11/06/2001,2001 SCHOOL DISTRICT,P
1857102,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
1857102,11/02/2004,11/02/2004 - STATE GENERAL,P
1857102,11/07/2006,11/07/2006 - STATE GENERAL,P
1857102,11/04/2008,11/04/2008 - STATE GENERAL,P
1871827,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
1843914,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
1827993,11/02/2004,11/02/2004 - STATE GENERAL,P
1827993,11/06/2012,11/06/2012 - STATE GENERAL,P
1827993,11/08/2016,11/08/2016 - STATE GENERAL,A
1838005,11/05/2024,11/05/2024 - STATE GENERAL,A
1867586,04/30/2024,04/30/2024 - SPEC PRI HENNEPIN CO COM 06,P
1855178,11/07/1995,SCHOOL BOARD ELECTION,P
1855178,09/13/1994,STATE PRIMARY ELECTION,P
