VoterId,ElectionDate,ElectionDescription,VotingMethod
3957486,11/02/2004,11/02/2004 - STATE GENERAL,P
3934476,11/02/2004,11/02/2004 - STATE GENERAL,P
3948578,11/02/2004,11/02/2004 - STATE GENERAL,P
3923860,11/04/2008,11/04/2008 - STATE GENERAL,P
3923860,11/02/2004,11/02/2004 - STATE GENERAL,P
3923860,11/07/2006,11/07/2006 - STATE GENERAL,P
3928650,11/02/2004,11/02/2004 - STATE GENERAL,P
3908870,11/02/2004,11/02/2004 - STATE GENERAL,P
3991746,11/02/2004,11/02/2004 - STATE GENERAL,P
3991746,11/07/2006,11/07/2006 - STATE GENERAL,P
3979702,11/02/2004,11/02/2004 - STATE GENERAL,P
3908870,09/09/2008,09/09/2008 - STATE PRIMARY,P
3966521,11/02/2004,11/02/2004 - STATE GENERAL,P
3908870,11/07/2006,11/07/2006 - STATE GENERAL,P
3948578,11/08/2016,11/08/2016 - STATE GENERAL,P
3908870,08/10/2010,08/10/2010 - STATE PRIMARY,M
3955075,11/02/2004,11/02/2004 - STATE GENERAL,P
3908870,11/06/2012,11/06/2012 - STATE GENERAL,M
3923860,11/04/2014,11/04/2014 - STATE GENERAL,P
3908870,11/04/2014,11/04/2014 - STATE GENERAL,M
3908870,11/04/2008,11/04/2008 - STATE GENERAL,P
3923860,11/08/2016,11/08/2016 - STATE GENERAL,P
3923860,11/06/2012,11/06/2012 - STATE GENERAL,P
3908870,11/02/2010,11/02/2010 - STATE GENERAL,M
3908870,11/03/2015,11/03/2015 - SD SPEC ELECT ISD 318 - GRAND RAPIDS,P
3990523,11/02/2004,11/02/2004 - STATE GENERAL,P
3908870,11/06/2018,11/06/2018 - STATE GENERAL,M
3908870,08/14/2018,08/14/2018 - STATE PRIMARY,M
3908870,11/08/2016,11/08/2016 - STATE GENERAL,M
3938660,11/02/2004,11/02/2004 - STATE GENERAL,P
3959978,11/02/2004,11/02/2004 - STATE GENERAL,P
3959978,03/08/2005,03/08/2005 - TOWNSHIP ELECTION,P
3916379,11/05/2024,11/05/2024 - STATE GENERAL,P
3979769,11/02/2004,11/02/2004 - STATE GENERAL,P
3979769,11/07/2006,11/07/2006 - STATE GENERAL,P
3966521,11/04/2008,11/04/2008 - STATE GENERAL,P
3966521,11/02/2010,11/02/2010 - STATE GENERAL,P
3966521,11/06/2012,11/06/2012 - STATE GENERAL,P
3966521,11/07/2006,11/07/2006 - STATE GENERAL,P
3966521,11/06/2007,11/06/2007 - MUNICIPAL GENERAL,P
3966521,11/06/2018,11/06/2018 - STATE GENERAL,P
3966521,11/03/2020,11/03/2020 - STATE GENERAL,A
3980873,11/02/2010,11/02/2010 - STATE GENERAL,P
3980873,11/04/2008,11/04/2008 - STATE GENERAL,P
3980873,11/02/2004,11/02/2004 - STATE GENERAL,P
3979769,11/04/2008,11/04/2008 - STATE GENERAL,P
3979769,11/08/2016,11/08/2016 - STATE GENERAL,M
3966221,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 2144 - CHISAGO LAKES,P
3922299,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 2144 - CHISAGO LAKES,P
3914424,11/05/2024,11/05/2024 - STATE GENERAL,A
3979769,11/06/2018,11/06/2018 - STATE GENERAL,M
3960642,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 2144 - CHISAGO LAKES,P
3979769,11/02/2010,11/02/2010 - STATE GENERAL,P
3904182,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 2144 - CHISAGO LAKES,P
3922649,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 2144 - CHISAGO LAKES,P
3944791,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 2144 - CHISAGO LAKES,P
3960102,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 2144 - CHISAGO LAKES,P
3917944,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 2144 - CHISAGO LAKES,A
3924979,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 2144 - CHISAGO LAKES,P
3984457,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 2144 - CHISAGO LAKES,P
3911126,02/11/2025,02/11/2025 - SPEC PRI ITASCA CO COM 04,P
3977289,02/11/2025,02/11/2025 - SPEC PRI ITASCA CO COM 04,M
3949977,02/11/2025,02/11/2025 - SPEC PRI ITASCA CO COM 04,M
3970327,11/02/2004,11/02/2004 - STATE GENERAL,P
3924984,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 2144 - CHISAGO LAKES,P
3906187,11/02/2004,11/02/2004 - STATE GENERAL,P
3977884,02/11/2025,02/11/2025 - SPEC PRI ITASCA CO COM 04,M
3949004,11/02/2004,11/02/2004 - STATE GENERAL,P
3972879,02/11/2025,02/11/2025 - SPEC PRI ITASCA CO COM 04,M
3907570,03/12/2024,03/12/2024 - TOWNSHIP ELECTION,P
3935987,02/11/2025,02/11/2025 - SPEC PRI ITASCA CO COM 04,M
3959978,02/13/2024,02/13/2024 - SD SPEC ELECT ISD 578 - PINE CITY,P
3916219,11/02/2004,11/02/2004 - STATE GENERAL,P
3926727,02/11/2025,02/11/2025 - SPEC PRI ITASCA CO COM 04,A
3936802,02/11/2025,02/11/2025 - SPEC PRI ITASCA CO COM 04,P
3933367,11/02/2004,11/02/2004 - STATE GENERAL,P
3982058,11/02/2004,11/02/2004 - STATE GENERAL,P
3923860,11/07/2023,11/07/2023 - SPEC ELECT BELTRAMI CO ,P
3918931,11/02/2004,11/02/2004 - STATE GENERAL,P
3959054,11/02/2004,11/02/2004 - STATE GENERAL,P
3923820,11/07/2023,11/07/2023 - SPEC ELECT BELTRAMI CO ,P
3939952,11/02/2004,11/02/2004 - STATE GENERAL,P
3948863,11/02/2004,11/02/2004 - STATE GENERAL,P
3997598,11/02/2004,11/02/2004 - STATE GENERAL,P
3918931,11/06/2012,11/06/2012 - STATE GENERAL,P
3982058,03/13/2007,03/13/2007 - TOWNSHIP ELECTION,P
3971528,02/13/2024,02/13/2024 - SD SPEC ELECT ISD 578 - PINE CITY,P
3981386,02/13/2024,02/13/2024 - SD SPEC ELECT ISD 578 - PINE CITY,P
3970327,11/04/2008,11/04/2008 - STATE GENERAL,P
3939952,11/04/2008,11/04/2008 - STATE GENERAL,P
3960725,02/13/2024,02/13/2024 - SD SPEC ELECT ISD 578 - PINE CITY,P
3941637,02/13/2024,02/13/2024 - SD SPEC ELECT ISD 578 - PINE CITY,P
3958674,02/13/2024,02/13/2024 - SD SPEC ELECT ISD 578 - PINE CITY,P
3960607,02/13/2024,02/13/2024 - SD SPEC ELECT ISD 578 - PINE CITY,P
3960732,02/13/2024,02/13/2024 - SD SPEC ELECT ISD 578 - PINE CITY,P
3971084,02/13/2024,02/13/2024 - SD SPEC ELECT ISD 578 - PINE CITY,P
3922470,11/05/2024,11/05/2024 - STATE GENERAL,P
3951664,11/05/2024,11/05/2024 - STATE GENERAL,P
