VoterId,ElectionDate,ElectionDescription,VotingMethod
4825611,11/06/2012,11/06/2012 - STATE GENERAL,P
4825611,11/08/2022,11/08/2022 - STATE GENERAL,P
4892529,11/06/2012,11/06/2012 - STATE GENERAL,P
4806375,11/06/2012,11/06/2012 - STATE GENERAL,A
4804011,11/06/2012,11/06/2012 - STATE GENERAL,A
4897953,11/08/2016,11/08/2016 - STATE GENERAL,P
4802315,11/06/2012,11/06/2012 - STATE GENERAL,P
4806375,01/14/2014,01/14/2014 - SPEC ELECT ST. LOUIS CO COM 02,P
4806375,11/04/2014,11/04/2014 - STATE GENERAL,P
4806375,11/05/2013,11/05/2013 - MUNICIPAL GENERAL,P
4876058,08/08/2023,08/08/2023 - MUNICIPAL PRIMARY,P
4876058,11/07/2023,11/07/2023 - MUNICIPAL GENERAL,P
4804011,11/04/2014,11/04/2014 - STATE GENERAL,P
4806375,09/15/2015,09/15/2015 - SPEC ELECT CITYWIDE DULUTH,P
4804011,11/06/2018,11/06/2018 - STATE GENERAL,A
4804011,11/07/2017,11/07/2017 - MUNICIPAL GENERAL,P
4877364,11/06/2012,11/06/2012 - STATE GENERAL,P
4877350,11/06/2012,11/06/2012 - STATE GENERAL,P
4877364,11/04/2014,11/04/2014 - STATE GENERAL,P
4839936,11/06/2012,11/06/2012 - STATE GENERAL,P
4840188,11/04/2014,11/04/2014 - STATE GENERAL,P
4877350,11/04/2014,11/04/2014 - STATE GENERAL,P
4845018,11/06/2012,11/06/2012 - STATE GENERAL,P
4804011,08/14/2018,08/14/2018 - STATE PRIMARY,P
4845018,11/04/2014,11/04/2014 - STATE GENERAL,P
4804011,11/08/2016,11/08/2016 - STATE GENERAL,P
4804011,11/03/2020,11/03/2020 - STATE GENERAL,P
4804011,09/12/2017,09/12/2017 - SPEC ELECT CITYWIDE DULUTH,P
4895750,11/06/2012,11/06/2012 - STATE GENERAL,P
4860737,11/06/2018,11/06/2018 - STATE GENERAL,P
4804011,11/05/2019,11/05/2019 - MUNICIPAL GENERAL,P
