VoterId,ElectionDate,ElectionDescription,VotingMethod
4724450,11/02/2010,11/02/2010 - STATE GENERAL,P
4731125,11/02/2010,11/02/2010 - STATE GENERAL,P
4723449,11/02/2010,11/02/2010 - STATE GENERAL,P
4700614,11/05/2024,11/05/2024 - STATE GENERAL,P
4731125,11/06/2012,11/06/2012 - STATE GENERAL,P
4723449,11/04/2014,11/04/2014 - STATE GENERAL,P
4723449,11/08/2016,11/08/2016 - STATE GENERAL,P
4702290,11/02/2010,11/02/2010 - STATE GENERAL,P
4755186,11/08/2011,11/08/2011 - MUNICIPAL GENERAL,P
4755186,11/06/2012,11/06/2012 - STATE GENERAL,P
4706984,11/02/2010,11/02/2010 - STATE GENERAL,P
4755600,11/08/2011,11/08/2011 - SD SPEC ELECT ISD 2311 - CLEARBROOK-GONVICK,P
4753568,11/08/2011,11/08/2011 - SD SPEC ELECT ISD 2174 - PINE RIVER-BACKUS,P
4778352,08/12/2014,08/12/2014 - STATE PRIMARY,P
4777721,08/14/2012,08/14/2012 - STATE PRIMARY,P
4731125,11/08/2016,11/08/2016 - STATE GENERAL,P
4755186,11/05/2013,11/05/2013 - MUNICIPAL GENERAL,P
4701836,11/02/2010,11/02/2010 - STATE GENERAL,P
4755186,11/04/2014,11/04/2014 - STATE GENERAL,P
4731125,11/04/2014,11/04/2014 - STATE GENERAL,P
4755600,11/06/2012,11/06/2012 - STATE GENERAL,P
4755186,11/08/2016,11/08/2016 - STATE GENERAL,P
4733789,03/08/2011,03/08/2011 - TOWNSHIP ELECTION,P
4724450,11/06/2012,11/06/2012 - STATE GENERAL,P
4753568,11/08/2016,11/08/2016 - STATE GENERAL,M
4777721,11/06/2012,11/06/2012 - STATE GENERAL,P
4755600,12/31/2014,12/31/2014 - SD SPEC ELECT ISD 2311 - CLEARBROOK-GONVICK,M
4706984,09/15/2015,09/15/2015 - SPEC ELECT CITYWIDE DULUTH,P
4706984,11/03/2015,11/03/2015 - MUNICIPAL GENERAL,P
4778352,11/06/2012,11/06/2012 - STATE GENERAL,A
4778352,11/04/2014,11/04/2014 - STATE GENERAL,P
4727027,11/05/2024,11/05/2024 - STATE GENERAL,P
4765056,11/05/2024,11/05/2024 - STATE GENERAL,A
4755186,11/06/2018,11/06/2018 - STATE GENERAL,P
4755186,03/03/2020,03/03/2020 - PRESIDENTIAL PRIMARY,P
4755186,08/11/2020,08/11/2020 - STATE PRIMARY,P
