VoterId,ElectionDate,ElectionDescription,VotingMethod
1586265,11/07/2000,STATE GENERAL,P
1546242,11/07/2000,STATE GENERAL,P
1586265,11/02/2004,11/02/2004 - STATE GENERAL,A
1586265,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
1546242,09/10/2002,09-10-02 STATE PRIMARY,P
1546242,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
1589883,11/07/2000,STATE GENERAL,P
1532479,11/07/2000,STATE GENERAL,P
1556896,11/06/2012,11/06/2012 - STATE GENERAL,A
1543675,11/07/2000,STATE GENERAL,P
1586265,11/04/2008,11/04/2008 - STATE GENERAL,A
1586265,11/08/2016,11/08/2016 - STATE GENERAL,A
1509199,11/07/2000,STATE GENERAL,P
1509199,11/02/1999,MUNICIPAL GENERAL,P
1523910,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 2144 - CHISAGO LAKES,P
1511219,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 2144 - CHISAGO LAKES,P
1522494,11/07/2006,11/07/2006 - STATE GENERAL,P
1522494,09/13/2005,09/13/2005 - MUNICIPAL PRIMARY,P
1522494,11/08/2005,11/08/2005 - MUNICIPAL GENERAL,P
1522494,09/12/2006,09/12/2006 - STATE PRIMARY,P
1522494,11/07/2017,11/07/2017 - MUNICIPAL GENERAL,P
1522494,08/14/2018,08/14/2018 - STATE PRIMARY,P
1522494,11/06/2018,11/06/2018 - STATE GENERAL,A
1522494,03/03/2020,03/03/2020 - PRESIDENTIAL PRIMARY,P
1522494,08/11/2020,08/11/2020 - STATE PRIMARY,A
1522494,11/03/2020,11/03/2020 - STATE GENERAL,A
1522494,11/02/2021,11/02/2021 - MUNICIPAL GENERAL,P
1522494,08/10/2010,08/10/2010 - STATE PRIMARY,P
1522494,11/02/2010,11/02/2010 - STATE GENERAL,P
1522494,11/06/2012,11/06/2012 - STATE GENERAL,P
1522494,11/05/2013,11/05/2013 - MUNICIPAL GENERAL,P
1522494,11/04/2014,11/04/2014 - STATE GENERAL,P
1522494,08/09/2016,08/09/2016 - STATE PRIMARY,P
1522494,11/08/2016,11/08/2016 - STATE GENERAL,P
1599223,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 2144 - CHISAGO LAKES,P
1509199,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
