VoterId,ElectionDate,ElectionDescription,VotingMethod
6658325,11/05/2024,11/05/2024 - STATE GENERAL,A
6638590,11/05/2024,11/05/2024 - STATE GENERAL,P
6662102,03/11/2025,03/11/2025 - TOWNSHIP ELECTION,P
6636820,11/05/2024,11/05/2024 - STATE GENERAL,P
6662118,03/11/2025,03/11/2025 - TOWNSHIP ELECTION,P
6662117,03/11/2025,03/11/2025 - TOWNSHIP ELECTION,P
6662123,03/11/2025,03/11/2025 - TOWNSHIP ELECTION,P
6662124,03/11/2025,03/11/2025 - TOWNSHIP ELECTION,P
6664627,03/11/2025,03/11/2025 - TOWNSHIP ELECTION,P
6653355,11/05/2024,11/05/2024 - STATE GENERAL,A
6653391,11/05/2024,11/05/2024 - STATE GENERAL,P
6662105,03/11/2025,03/11/2025 - TOWNSHIP ELECTION,P
6615886,11/05/2024,11/05/2024 - STATE GENERAL,A
6644783,11/05/2024,11/05/2024 - STATE GENERAL,P
6616351,11/05/2024,11/05/2024 - STATE GENERAL,P
6658650,11/05/2024,11/05/2024 - STATE GENERAL,P
6658584,11/05/2024,11/05/2024 - STATE GENERAL,P
6658655,11/05/2024,11/05/2024 - STATE GENERAL,P
6658586,11/05/2024,11/05/2024 - STATE GENERAL,P
6658622,11/05/2024,11/05/2024 - STATE GENERAL,P
6649507,11/05/2024,11/05/2024 - STATE GENERAL,A
6658582,11/05/2024,11/05/2024 - STATE GENERAL,P
6658585,11/05/2024,11/05/2024 - STATE GENERAL,P
6658623,11/05/2024,11/05/2024 - STATE GENERAL,P
6658583,11/05/2024,11/05/2024 - STATE GENERAL,P
6658624,11/05/2024,11/05/2024 - STATE GENERAL,P
6658625,11/05/2024,11/05/2024 - STATE GENERAL,P
6645359,11/05/2024,11/05/2024 - STATE GENERAL,P
6617058,11/05/2024,11/05/2024 - STATE GENERAL,P
6617164,11/05/2024,11/05/2024 - STATE GENERAL,A
6617173,11/05/2024,11/05/2024 - STATE GENERAL,A
6616403,11/05/2024,11/05/2024 - STATE GENERAL,A
6653481,11/05/2024,11/05/2024 - STATE GENERAL,P
6644800,11/05/2024,11/05/2024 - STATE GENERAL,P
6654080,11/05/2024,11/05/2024 - STATE GENERAL,A
6654499,11/05/2024,11/05/2024 - STATE GENERAL,P
6645580,11/05/2024,11/05/2024 - STATE GENERAL,P
6644712,11/05/2024,11/05/2024 - STATE GENERAL,P
6654182,11/05/2024,11/05/2024 - STATE GENERAL,P
6658944,11/05/2024,11/05/2024 - STATE GENERAL,A
6661571,11/05/2024,11/05/2024 - STATE GENERAL,P
6655422,11/05/2024,11/05/2024 - STATE GENERAL,P
6650452,03/11/2025,03/11/2025 - TOWNSHIP ELECTION,A
6659937,11/05/2024,11/05/2024 - STATE GENERAL,P
6618965,03/11/2025,03/11/2025 - TOWNSHIP ELECTION,P
6659937,08/13/2024,08/13/2024 - STATE PRIMARY,P
6604480,03/11/2025,03/11/2025 - TOWNSHIP ELECTION,P
6645657,11/05/2024,11/05/2024 - STATE GENERAL,P
6606281,03/11/2025,03/11/2025 - TOWNSHIP ELECTION,P
6645583,11/05/2024,11/05/2024 - STATE GENERAL,P
6645401,11/05/2024,11/05/2024 - STATE GENERAL,P
6645619,11/05/2024,11/05/2024 - STATE GENERAL,P
6645712,11/05/2024,11/05/2024 - STATE GENERAL,P
6645377,11/05/2024,11/05/2024 - STATE GENERAL,P
6645459,11/05/2024,11/05/2024 - STATE GENERAL,P
6645600,11/05/2024,11/05/2024 - STATE GENERAL,P
6642383,03/11/2025,03/11/2025 - TOWNSHIP ELECTION,P
6678421,03/11/2025,03/11/2025 - TOWNSHIP ELECTION,P
6653744,11/05/2024,11/05/2024 - STATE GENERAL,P
6616234,11/05/2024,11/05/2024 - STATE GENERAL,P
6648738,11/05/2024,11/05/2024 - STATE GENERAL,P
6645375,11/05/2024,11/05/2024 - STATE GENERAL,P
6645416,11/05/2024,11/05/2024 - STATE GENERAL,P
6645643,11/05/2024,11/05/2024 - STATE GENERAL,P
6653422,11/05/2024,11/05/2024 - STATE GENERAL,A
6653214,11/05/2024,11/05/2024 - STATE GENERAL,P
6645661,11/05/2024,11/05/2024 - STATE GENERAL,P
6645793,11/05/2024,11/05/2024 - STATE GENERAL,P
6617094,11/05/2024,11/05/2024 - STATE GENERAL,P
6616350,11/05/2024,11/05/2024 - STATE GENERAL,P
6616237,11/05/2024,11/05/2024 - STATE GENERAL,A
6616019,11/05/2024,11/05/2024 - STATE GENERAL,A
6645419,11/05/2024,11/05/2024 - STATE GENERAL,P
6653321,11/05/2024,11/05/2024 - STATE GENERAL,P
