VoterId,ElectionDate,ElectionDescription,VotingMethod
4491418,11/08/2016,11/08/2016 - STATE GENERAL,M
4491418,08/14/2018,08/14/2018 - STATE PRIMARY,M
4491418,11/06/2018,11/06/2018 - STATE GENERAL,M
4491418,03/03/2020,03/03/2020 - PRESIDENTIAL PRIMARY,M
4427350,03/11/2025,03/11/2025 - TOWNSHIP ELECTION,P
4446130,11/06/2012,11/06/2012 - STATE GENERAL,P
4446130,11/04/2008,11/04/2008 - STATE GENERAL,P
4492657,11/04/2008,11/04/2008 - STATE GENERAL,P
4492657,11/08/2016,11/08/2016 - STATE GENERAL,P
4439136,05/14/2024,05/14/2024 - SD SPEC ELECT ISD 544 - FERGUS FALLS,P
4466951,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
4497034,11/04/2008,11/04/2008 - STATE GENERAL,P
4461025,05/14/2024,05/14/2024 - SD SPEC ELECT ISD 544 - FERGUS FALLS,P
4499582,11/06/2012,11/06/2012 - STATE GENERAL,P
4492657,08/14/2012,08/14/2012 - STATE PRIMARY,P
4492657,11/06/2012,11/06/2012 - STATE GENERAL,P
4438510,11/04/2008,11/04/2008 - STATE GENERAL,P
4438386,11/04/2008,11/04/2008 - STATE GENERAL,P
4461058,11/04/2008,11/04/2008 - STATE GENERAL,P
4499582,11/04/2008,11/04/2008 - STATE GENERAL,P
4491418,08/11/2020,08/11/2020 - STATE PRIMARY,M
4491418,11/03/2020,11/03/2020 - STATE GENERAL,M
4499182,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 542 - BATTLE LAKE,P
4492879,11/04/2008,11/04/2008 - STATE GENERAL,P
4452509,11/04/2008,11/04/2008 - STATE GENERAL,P
4452509,06/16/2009,06/16/2009 - SPEC ELECT CITYWIDE PLAINVIEW,P
4400177,02/11/2025,02/11/2025 - SD SPEC ELECT ISD 820 - SEBEKA,P
4419183,11/03/2020,11/03/2020 - STATE GENERAL,A
4473036,11/07/2023,11/07/2023 - SPEC ELECT TODD CO COM 03,P
4478643,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 2889 - LAKE PARK AUDUBON,P
4437859,11/05/2024,11/05/2024 - STATE GENERAL,P
4491575,11/04/2008,11/04/2008 - STATE GENERAL,P
4499749,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 213 - OSAKIS,P
4412171,11/04/2008,11/04/2008 - STATE GENERAL,P
4462613,11/06/2012,11/06/2012 - STATE GENERAL,P
4491575,11/08/2011,11/08/2011 - SD SPEC ELECT ISD 480 - ONAMIA,P
4492879,08/10/2010,08/10/2010 - STATE PRIMARY,P
4481051,02/11/2025,02/11/2025 - SD SPEC ELECT ISD 414 - MINNEOTA,P
4489136,02/11/2025,02/11/2025 - SD SPEC ELECT ISD 414 - MINNEOTA,A
4465725,02/11/2025,02/11/2025 - SD SPEC ELECT ISD 414 - MINNEOTA,P
