VoterId,ElectionDate,ElectionDescription,VotingMethod
1030581,11/06/2018,11/06/2018 - STATE GENERAL,P
1030581,11/08/1994,STATE GENERAL,P
1030581,11/04/2008,11/04/2008 - STATE GENERAL,P
1030581,11/04/2014,11/04/2014 - STATE GENERAL,P
1030581,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
1030581,11/06/2012,11/06/2012 - STATE GENERAL,P
1030581,11/05/2019,11/05/2019 - SD SPEC ELECT ISD 728 - ISD 728,P
1026838,02/11/2025,02/11/2025 - SD SPEC ELECT ISD 820 - SEBEKA,P
1029897,11/02/1999,SCHOOL BOARD ELECTION,P
1029897,11/03/1998,STATE GENERAL,P
1029897,03/30/2004,03/30/2004 ISD 728 ELK RIVER SPECIAL ELECTION,P
1029897,11/03/2020,11/03/2020 - STATE GENERAL,A
1029897,11/07/2000,STATE GENERAL,P
1029897,11/05/1996,STATE GENERAL,P
1029897,11/02/2004,11/02/2004 - STATE GENERAL,P
1029897,11/08/2016,11/08/2016 - STATE GENERAL,P
1029897,11/04/2003,11/04/2003 GENERAL ELECTION,P
1029897,11/08/1994,STATE GENERAL,P
1029458,02/11/2025,02/11/2025 - SD SPEC ELECT ISD 486 - SWANVILLE,P
1030581,11/03/1998,STATE GENERAL,P
1030581,03/30/2004,03/30/2004 ISD 728 ELK RIVER SPECIAL ELECTION,P
1030581,11/03/2020,11/03/2020 - STATE GENERAL,A
1030581,11/07/2000,STATE GENERAL,P
1030581,11/05/1996,STATE GENERAL,P
1030581,11/02/2004,11/02/2004 - STATE GENERAL,P
1030581,11/08/2016,11/08/2016 - STATE GENERAL,P
1030581,09/13/1994,STATE PRIMARY ELECTION,P
1030581,11/06/2001,2001 CITY/SCHOOL DISTRICT,P
1030581,11/04/2003,11/04/2003 GENERAL ELECTION,P
1030581,11/02/2010,11/02/2010 - STATE GENERAL,P
1025077,03/11/2025,03/11/2025 - TOWNSHIP ELECTION,P
1029897,11/06/2012,11/06/2012 - STATE GENERAL,P
1029897,11/05/2019,11/05/2019 - SD SPEC ELECT ISD 728 - ISD 728,P
1029897,11/04/2008,11/04/2008 - STATE GENERAL,P
1029897,11/07/1995,SCHOOL BOARD ELECTION,P
1028934,02/11/2025,02/11/2025 - SD SPEC ELECT ISD 486 - SWANVILLE,P
