VoterId,ElectionDate,ElectionDescription,VotingMethod
5998216,11/05/2024,11/05/2024 - STATE GENERAL,P
5965828,11/05/2024,11/05/2024 - STATE GENERAL,P
5952806,02/11/2025,02/11/2025 - SD SPEC ELECT ISD 820 - SEBEKA,P
5987439,02/11/2025,02/11/2025 - SD SPEC ELECT ISD 820 - SEBEKA,P
5997091,02/11/2025,02/11/2025 - SD SPEC ELECT ISD 820 - SEBEKA,P
5900049,11/03/2020,11/03/2020 - STATE GENERAL,A
5974228,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 542 - BATTLE LAKE,P
5994103,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 600 - FISHER,P
5953751,11/08/2022,11/08/2022 - STATE GENERAL,P
5999432,11/05/2024,11/05/2024 - STATE GENERAL,P
5988645,02/11/2025,02/11/2025 - SD SPEC ELECT ISD 486 - SWANVILLE,P
5928545,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 2853 - LAC QUI PARLE VALLEY,P
5964437,11/05/2024,11/05/2024 - STATE GENERAL,P
5972782,11/05/2024,11/05/2024 - STATE GENERAL,P
5961444,11/05/2024,11/05/2024 - STATE GENERAL,P
5932119,11/08/2022,11/08/2022 - STATE GENERAL,P
5930201,11/05/2024,11/05/2024 - STATE GENERAL,P
5971592,02/11/2025,02/11/2025 - SD SPEC ELECT ISD 414 - MINNEOTA,P
5937060,03/11/2025,03/11/2025 - TOWNSHIP ELECTION,A
5937577,03/11/2025,03/11/2025 - TOWNSHIP ELECTION,P
5995961,02/11/2025,02/11/2025 - SD SPEC ELECT ISD 414 - MINNEOTA,P
5994852,11/05/2024,11/05/2024 - STATE GENERAL,P
5971529,11/05/2024,11/05/2024 - STATE GENERAL,P
5957868,02/11/2025,02/11/2025 - SD SPEC ELECT ISD 414 - MINNEOTA,P
5958603,02/11/2025,02/11/2025 - SD SPEC ELECT ISD 414 - MINNEOTA,A
5910067,02/11/2025,02/11/2025 - SD SPEC ELECT ISD 414 - MINNEOTA,A
5920660,02/11/2025,02/11/2025 - SD SPEC ELECT ISD 414 - MINNEOTA,P
5917507,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 2889 - LAKE PARK AUDUBON,P
5902844,02/11/2025,02/11/2025 - SD SPEC ELECT ISD 414 - MINNEOTA,A
5998965,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 2889 - LAKE PARK AUDUBON,A
5987699,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 2889 - LAKE PARK AUDUBON,P
5930303,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 2889 - LAKE PARK AUDUBON,A
5987698,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 2889 - LAKE PARK AUDUBON,P
5972814,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 2889 - LAKE PARK AUDUBON,P
5974583,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 2889 - LAKE PARK AUDUBON,P
5906875,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
5918521,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
5918536,11/07/2023,11/07/2023 - SCHOOL DISTRICT GENERAL,P
5910946,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 2889 - LAKE PARK AUDUBON,A
5926501,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 2889 - LAKE PARK AUDUBON,P
5937765,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 2889 - LAKE PARK AUDUBON,P
5987735,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 2889 - LAKE PARK AUDUBON,P
5950768,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 213 - OSAKIS,P
5930348,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 2889 - LAKE PARK AUDUBON,P
5900715,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 213 - OSAKIS,P
5930656,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 213 - OSAKIS,P
5954120,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 213 - OSAKIS,P
5910027,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 213 - OSAKIS,A
5993190,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 213 - OSAKIS,P
5924756,11/05/2024,11/05/2024 - STATE GENERAL,A
5965394,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 2365 - GIBBON-FAIRFAX-WINTHROP,A
5935465,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 2155 - WADENA-DEER CREEK,P
5941110,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 2365 - GIBBON-FAIRFAX-WINTHROP,P
5908209,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 2365 - GIBBON-FAIRFAX-WINTHROP,P
5996891,11/03/2020,11/03/2020 - STATE GENERAL,M
5976636,11/03/2020,11/03/2020 - STATE GENERAL,A
5901510,11/05/2024,11/05/2024 - STATE GENERAL,A
5936473,02/11/2025,02/11/2025 - SD SPEC ELECT ISD 2903 - ORTONVILLE,P
5944864,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 561 - GOODRIDGE,P
5975046,11/07/2023,11/07/2023 - SD SPEC ELECT ISD 561 - GOODRIDGE,A
